Date,Strain ID,Receptor,Condition,Plate,File name/#,Area,Mean,Mode,Min,Max,Integrated Density,Median,Raw Integrated Density,Ch,Mean 1,Mean 2,Mean 3,Backsub Mean Fluorescence,Average Background mean fluorescence,RAW CTCF or corrected total cell fluorescence = Raw integrated density - (area of ROI X mean fluoresence of background readings),CTCF or corrected total cell fluorescence = Integrated density - (area of ROI X mean fluoresence of background readings),,ECTOPIC EXPRESSION (NOT IN AWA) TRUE/FALSE,,,,,,,,,,,,,,,,,
20211012,PHX2465,srd-27,Post-dauer,NGM,20211012_PHX2465_srd-27-t2A-mNG_TKR01_PD_adult - 6.Project Maximum Z_XY1634058339_Z0_T0_merged.tif:2,41.97,4320.674,3580,2488,12821,181337.454,3980,4048472,2,1294.64,,,3026.034,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2465,srd-27,Post-dauer,NGM,20211012_PHX2465_srd-27-t2A-mNG_TKR01_PD_adult - 6.Project Maximum Z_XY1634058339_Z0_T0_merged.tif:2,35.475,4357.914,3210,2600,13141,154596.702,3995,3451468,2,1294.64,,,3063.274,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2465,srd-27,Dauer,NGM,20211116_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer.Project Maximum Z_XY1637088678_Z0_T0_merged.tif:2,34.042,7304.396,3176,2463,51492,248653.33,4573,5551341,,1259.688,,,6044.708,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2465,srd-27,Dauer,NGM,20211116_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer.Project Maximum Z_XY1637088678_Z0_T0_merged.tif:2,42.194,7531.969,3649,2427,64683,317801.405,4846,7095115,,1259.688,,,6272.281,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2465,srd-27,Dauer,NGM,20211116_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 1.Project Maximum Z_XY1637088747_Z0_T0_merged.tif:2,50.032,9870.596,3924,2212,59302,493847.585,5861,11025456,,1363.605,,,8506.991,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2465,srd-27,Dauer,NGM,20211116_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 1.Project Maximum Z_XY1637088747_Z0_T0_merged.tif:2,43.672,10383.823,64683,2825,64686,453480.115,6549,10124227,,1363.605,,,9020.218,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2465,srd-27,Dauer,NGM,20211116_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637088843_Z0_T0_merged.tif:2,38.566,8076.59,3598,2768,49050,311478.133,5644,6953944,,1313.022,,,6763.568,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2465,srd-27,Dauer,NGM,20211116_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637088843_Z0_T0_merged.tif:2,37.446,7844.036,3379,2627,41555,293725.887,5323,6557614,,1313.022,,,6531.014,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2465,srd-27,Dauer,NGM,20211116_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637088997_Z0_T0_merged.tif:2,31.444,5425.638,4542,2210,34594,170602.077,4158,3808798,,1326.025,,,4099.613,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2465,srd-27,Dauer,NGM,20211116_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637088997_Z0_T0_merged.tif:2,37.491,4926.27,4366,2180,25586,184688.581,4006,4123288,,1326.025,,,3600.245,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2465,srd-27,Dauer,NGM,20211116_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 4.Project Maximum Z_XY1637089121_Z0_T0_merged.tif:2,24.77,5148.608,4661,2024,24449,127529.688,4496,2847180,,1282.016,,,3866.592,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2465,srd-27,Dauer,NGM,20211116_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 4.Project Maximum Z_XY1637089121_Z0_T0_merged.tif:2,26.83,5908.119,4349,2548,40809,158515.741,4886,3538963,,1282.016,,,4626.103,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2465,srd-27,Dauer,NGM,20211116_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 5.Project Maximum Z_XY1637091524_Z0_T0_merged.tif:2,17.917,4793.27,3010,2463,27523,85879.253,4032,1917308,,1366.198,,,3427.072,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2465,srd-27,Dauer,NGM,20211116_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 5.Project Maximum Z_XY1637091524_Z0_T0_merged.tif:2,22.306,5711.078,5703,2470,28338,127392.492,4981,2844117,,1366.198,,,4344.88,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2465,srd-27,Dauer,NGM,20211119_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 1.Project Maximum Z_XY1637364184_Z0_T0_merged.tif:2,43.493,8660.649,65385,2712,65386,376674.337,4780,8409490,,1270.751,,,7389.898,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2465,srd-27,Dauer,NGM,20211119_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 1.Project Maximum Z_XY1637364184_Z0_T0_merged.tif:2,36.416,7444.993,3992,2427,46314,271113.53,5956,6052779,,1270.751,,,6174.242,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2465,srd-27,Dauer,NGM,20211119_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637364277_Z0_T0_merged.tif:2,25.218,7492.92,3385,2137,65385,188953.904,5080,4218514,,1266.37,,,6226.55,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2465,srd-27,Dauer,NGM,20211119_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637364277_Z0_T0_merged.tif:2,27.816,6842.019,3185,2138,59953,190314.672,4170,4248894,,1266.37,,,5575.649,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2465,srd-27,Dauer,NGM,20211119_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637364343_Z0_T0_merged.tif:2,24.367,5625.423,2508,2385,38548,137072.534,4441,3060230,,1316.822,,,4308.601,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2465,srd-27,Dauer,NGM,20211119_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637364343_Z0_T0_merged.tif:2,24.994,4467.921,4237,2392,18441,111669.886,3686,2493100,,1316.822,,,3151.099,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2465,srd-27,Dauer,NGM,20211119_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 4.Project Maximum Z_XY1637364466_Z0_T0_merged.tif:2,34.624,8167.317,7799,2479,65385,282784.289,5214,6313336,,1295.787,,,6871.53,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2465,srd-27,Dauer,NGM,20211119_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 4.Project Maximum Z_XY1637364466_Z0_T0_merged.tif:2,33.101,8034.226,2741,2321,65392,265940.73,4815,5937293,,1295.787,,,6738.439,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2465,srd-27,Dauer,NGM,20211119_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 6.Project Maximum Z_XY1637364834_Z0_T0_merged.tif:2,30.458,5282.846,4003,2459,25610,160906.358,4293,3592335,,1404.357,,,3878.489,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2465,srd-27,Dauer,NGM,20211119_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 6.Project Maximum Z_XY1637364834_Z0_T0_merged.tif:2,30.19,5825.518,3084,2182,29699,175869.612,4585,3926399,,1404.357,,,4421.161,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2465,srd-27,Dauer,NGM,20211120_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 1.Project Maximum Z_XY1637439566_Z0_T0_merged.tif:2,31.757,5950.553,2773,2529,29683,188973.075,4693,4218942,,1394.234,,,4556.319,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2465,srd-27,Dauer,NGM,20211120_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637439655_Z0_T0_merged.tif:2,25.666,5266.091,2691,2323,21964,135157.246,4518,3017470,,2122.381,,,3143.71,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2465,srd-27,Dauer,NGM,20211120_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637439748_Z0_T0_merged.tif:2,22.53,4358.658,2624,2161,39391,98201.282,3185,2192405,,1286.309,,,3072.349,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2465,srd-27,Dauer,NGM,20211120_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637439748_Z0_T0_merged.tif:2,26.606,7057.207,65531,2093,65531,187765.449,4473,4191981,,1286.309,,,5770.898,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2465,srd-27,Dauer,NGM,20211120_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 5.Project Maximum Z_XY1637440088_Z0_T0_merged.tif:2,26.606,4636.352,5068,2354,12868,123355.696,4424,2753993,,1428.93,,,3207.422,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2465,srd-27,Dauer,NGM,20211120_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 5.Project Maximum Z_XY1637440088_Z0_T0_merged.tif:2,30.772,4229.419,2488,2207,17382,130146.905,3654,2905611,,1428.93,,,2800.489,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2465,srd-27,Dauer,NGM,20211120_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 6.Project Maximum Z_XY1637440510_Z0_T0_merged.tif:2,24.859,5819.515,3124,2077,43539,144669.231,4055,3229831,,1273.477,,,4546.038,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2465,srd-27,Dauer,NGM,20211120_PHX2465_srd-27-t2A-mNG_TKR01_SDS_dauer - 6.Project Maximum Z_XY1637440510_Z0_T0_merged.tif:2,24.456,5025.092,2784,1946,32448,122894.656,3508,2743700,,1273.477,,,3751.615,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2465,srd-27,L3,NGM,20211209_PHX2465_srd-27-t2A-mNG_TKR01_L3.Project Maximum Z_XY1639069229_Z0_T0_merged.tif:2,30.772,3964.565,3298,2197,22909,121996.853,3161,2723656,2,1370.124,,,2594.441,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2465,srd-27,L3,NGM,20211209_PHX2465_srd-27-t2A-mNG_TKR01_L3.Project Maximum Z_XY1639069229_Z0_T0_merged.tif:2,23.56,2579.867,2345,1922,5163,60782.621,2512,1357010,2,1370.124,,,1209.743,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2465,srd-27,L3,NGM,20211209_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 1.Project Maximum Z_XY1639069298_Z0_T0_merged.tif:2,51.107,4658.358,3733,2226,11598,238075.575,4405,5315186,2,1302.735,,,3355.623,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2465,srd-27,L3,NGM,20211209_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639069486_Z0_T0_merged.tif:2,25.218,2209.21,1982,1845,3492,55711.094,2169,1243785,2,1347.502,,,861.708,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2465,srd-27,L3,NGM,20211209_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639069486_Z0_T0_merged.tif:2,18.141,2032.007,1951,1561,2749,36861.812,2005,822963,2,1347.502,,,684.505,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2465,srd-27,L3,NGM,20211209_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 4.Project Maximum Z_XY1639069569_Z0_T0_merged.tif:2,31.936,2564.118,2407,1890,3652,81888.682,2501,1828216,2,1292.522,,,1271.596,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2465,srd-27,L3,NGM,20211209_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639069831_Z0_T0_merged.tif:2,20.962,2814.092,2619,1983,4148,58990.286,2782,1316995,2,1351.305,,,1462.787,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2465,srd-27,L3,NGM,20211209_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639069831_Z0_T0_merged.tif:2,16.931,3079.217,2844,2115,8934,52134.89,2897,1163944,2,1351.305,,,1727.912,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2465,srd-27,L3,NGM,20211209_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 6.Project Maximum Z_XY1639069909_Z0_T0_merged.tif:2,35.609,2935.889,3123,1845,4555,104544.979,2908,2334032,2,1281.069,,,1654.82,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2465,srd-27,L3,NGM,20211209_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 6.Project Maximum Z_XY1639069909_Z0_T0_merged.tif:2,28.532,2713.361,2556,1889,3794,77418.258,2691,1728411,2,1281.069,,,1432.292,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2465,srd-27,L3,NGM,20211214_PHX2465_srd-27-t2A-mNG_TKR01_L3.Project Maximum Z_XY1639510499_Z0_T0_merged.tif:2,34.713,3501.766,3799,2198,7471,121558.478,3393,2713869,2,1345.179,,,2156.587,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2465,srd-27,L3,NGM,20211214_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 1.Project Maximum Z_XY1639510608_Z0_T0_merged.tif:2,21.993,2619.648,2510,1882,4225,57613.034,2556,1286247,2,1289.616,,,1330.032,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2465,srd-27,L3,NGM,20211214_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 2.Project Maximum Z_XY1639510681_Z0_T0_merged.tif:2,36.326,3348.445,3271,2203,5254,121635.52,3317,2715589,2,1288.631,,,2059.814,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2465,srd-27,L3,NGM,20211214_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 2.Project Maximum Z_XY1639510681_Z0_T0_merged.tif:2,24.591,2813.184,2542,2048,4583,69177.817,2796,1544438,2,1288.631,,,1524.553,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2465,srd-27,L3,NGM,20211214_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639510764_Z0_T0_merged.tif:2,39.417,3837.548,2204,2014,8491,151263.044,3544,3377042,2,1340.423,,,2497.125,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2465,srd-27,L3,NGM,20211214_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639510764_Z0_T0_merged.tif:2,25.038,4844.123,2967,2679,9788,121289.55,4452,2707865,2,1340.423,,,3503.7,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2465,srd-27,L3,NGM,20211214_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 4.Project Maximum Z_XY1639510828_Z0_T0_merged.tif:2,40.984,2629.601,2714,1800,3933,107772.347,2617,2406085,2,1387.061,,,1242.54,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2465,srd-27,L3,NGM,20211214_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639510926_Z0_T0_merged.tif:2,27.681,2334.249,2227,1761,3934,64614.809,2302,1442566,2,1299.363,,,1034.886,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2465,srd-27,L3,NGM,20211214_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639510926_Z0_T0_merged.tif:2,23.292,2287.019,2203,1727,3133,53268.386,2276,1189250,2,1299.363,,,987.656,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2465,srd-27,L3,NGM,20211217_PHX2465_srd-27-t2A-mNG_TKR01_L3.Project Maximum Z_XY1639760746_Z0_T0_merged.tif:2,25.128,2439.141,2245,1618,4075,61290.916,2437,1368358,2,1271.286,,,1167.855,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2465,srd-27,L3,NGM,20211217_PHX2465_srd-27-t2A-mNG_TKR01_L3.Project Maximum Z_XY1639760746_Z0_T0_merged.tif:2,34.445,2683.12,2325,1910,4128,92419.316,2652,2063319,2,1271.286,,,1411.834,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2465,srd-27,L3,NGM,20211217_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 1.Project Maximum Z_XY1639760803_Z0_T0_merged.tif:2,42.059,2690.871,2366,1786,4810,113176.137,2677,2526728,2,1266.913,,,1423.958,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2465,srd-27,L3,NGM,20211217_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 2.Project Maximum Z_XY1639760878_Z0_T0_merged.tif:2,40.626,2786.983,2162,1792,4971,113223.885,2687,2527794,2,1304.775,,,1482.208,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2465,srd-27,L3,NGM,20211217_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639760943_Z0_T0_merged.tif:2,28.129,2701.123,2321,1846,3696,75980.18,2719,1696305,2,1260.878,,,1440.245,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2465,srd-27,L3,NGM,20211217_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639760943_Z0_T0_merged.tif:2,31.22,2566.846,2463,1702,3646,80136.256,2567,1789092,2,1260.878,,,1305.968,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2465,srd-27,L3,NGM,20211217_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 4.Project Maximum Z_XY1639761020_Z0_T0_merged.tif:2,63.738,2818.796,2694,1822,8201,179665.608,2625,4011147,2,1268.333,,,1550.463,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2465,srd-27,L3,NGM,20211217_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639761103_Z0_T0_merged.tif:2,25.755,2505.624,2167,1805,3989,64532.751,2450,1440734,2,1317.253,,,1188.371,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2465,srd-27,L3,NGM,20211217_PHX2465_srd-27-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639761103_Z0_T0_merged.tif:2,18.096,2852.097,2417,1948,4097,51610.963,2816,1152247,2,1317.253,,,1534.844,,,,,,,,,,,,,,,,,,,,,,
