	X6665	X6666	X6667	X6668	X6669	X6670	X6671	X6672	X6673	X6674	X6675	X6676	D22_243	D22_244	D22_245	D22_246
Y54G2A.76	0	0	0	6273.744061213	1378.89997121324	524.836328878885	6395.94444911091	0	0	1815.65233258012	4509.83952189677	2040.66726730988	0	0	161.42659256901	0
Y54G9A.5	0	0	0	187.948262294324	363.319101712502	308.140442298479	0	3961.1027282819	1.83376632534248	163.118342202635	165.001898032387	216.820897151674	0	0	0	0
Y54G9A.7	0	0	362.034831877306	174.745285191003	164.65572757745	165.154409721127	0	0	2338.05206481167	261.757967984857	192.396035543555	219.273622232576	0	520.9247803455	600.152275024557	33.5094938835314
Y54G9A.9	0	0	0	85.8193511715817	42.8153823566922	54.31252400225	0	0	0	101.201693984358	117.221425629186	97.6184582198715	838.747258439307	0	0	36.423362916882
Y54H5A.1	108.478688462628	0	0	448.901221512889	476.841029789675	288.188902869081	0	0	1.83376632534248	545.72052705489	410.27498970215	629.859800775452	0	90.8905215706993	14.6751447790009	0
Y54H5A.2	0	0	0	307.551701936166	286.985391453714	256.044756010607	4882.34777607627	0	0	427.011367022606	345.293547233797	257.045588478456	513.411448585063	99.8439162328876	0	0
Y55B1AL.2	493.965456392325	0	0	81.9361226117816	62.6327879046468	40.4572882873903	1.37724902004972	0	0	86.2562961385663	98.1092366679055	95.1657331389702	0	0	0	0
Y55B1AR.2	0	0	4712.73087507337	519.96430415723	300.930973135608	199.515394293979	5930.43428033411	0	1.83376632534248	415.055048745973	531.318853123592	450.810869869658	0	0	0	0
Y55B1AR.4	883.326463195687	0	0	184.841679446484	118.904433287728	132.456053434059	5.50899608019889	0	0	69.1758414576621	136.970687555842	95.6562781551504	0	2.44183490786953	0	0
Y55B1BL.1	2750.70960030236	12892.3523104232	0	2296.92969312175	1332.17003961251	1512.99174006268	3195.21772651536	0	5.50129897602745	3066.36862658933	2163.49979041693	2190.28349724485	3904.02971825092	5168.00792501098	16815.5757914547	18495.0552219343
Y55B1BR.6	0	0	0	177.463545182864	141.902410096465	121.371864862171	0	0	0	148.172944356844	89.8272881180174	120.183528964163	5.84085834567762	0	0	6824.28127610701
Y55B1BR.7	0	0	0	0	0	0	5.50899608019889	0	0	0	0	0	51.3995534419631	0	0	0
Y55D5A.1	0	174.177389232638	4685.52594551033	75.7229569161015	21.0407021867173	10.5299791432934	0	0	0	90.0993984417698	65.618515433729	55.9221318445495	0	0	2427.20780001017	0
Y55D9A.2	0	0	278.327356298738	128.146542473403	208.449747245153	126.913959148115	0	0	0	164.399376303703	136.970687555842	208.48163187661	0	0	0.305732182895852	0
Y55F3AM.13	1.93711943683265	0	0	430.650047281829	330.534751793664	297.056253726592	0	0	9.16883162671241	478.679742432341	446.588148728583	416.47271873704	7865.88393412406	0	1443.36163545132	2.18540177501292
Y55F3AM.14	1.93711943683265	0	0	224.838933612424	119.393751943233	59.8546182881938	0	43.2569720717213	0	151.589035293025	255.46625911578	160.898765307125	0	0	0	0
Y55F3AM.3	0	0	0	2906.20825415438	1866.75067075178	1801.18064293176	0	0	7.33506530136993	3796.55806419799	3022.91122070917	3630.03311973391	0	0	4288.50532948011	3.6423362916882
Y55F3AM.9	280.882318340734	0	0	1392.13743868833	911.355995878162	1024.73323347102	3509.23050308669	3.08978371940866	3.66753265068497	2082.10742560222	1184.95571559938	1983.76404543297	3888.25940071759	0	0	14676.4298537284
Y55F3BR.1	7483.09238448451	0	1328.85617480976	1792.49830320372	1127.87950093915	947.698122896403	0	0	3.66753265068497	2232.41542679418	1748.12821699177	2115.23010976928	293.795174787585	0	2077.14445059442	759.427116816989
Y55F3BR.11	3469.38091136727	0	0	554.525038339451	376.286046083386	306.477814012696	6287.14177652699	0	0	966.326723572156	483.538380720391	701.96991815395	1613.82916091073	213.524896943702	0	0
Y55F3BR.2	52.3022247944814	180.628403648662	0	546.758581219851	395.124814320331	124.697121433737	0	0	0	528.640072373986	633.88760054913	389.492742847125	0	5.69761478502891	3.05732182895852	0
Y55F3BR.6	0	0	0	155.329142392003	210.651681194925	234.430588295426	0	9.26935115822598	3981.10669231853	131.519501042963	154.171657620994	129.503884271588	0	0	0	0
Y56A3A.18	0	4106.07067579904	0	153.387528112103	108.628741522122	103.63716314715	0	0	2822.16637470208	157.140183064319	141.430198313474	200.142366601546	0	1.62788993857969	597.094953195598	0
Y56A3A.19	1753.09309033354	2186.89388703201	495.966792803014	282.699039153446	199.642011446062	176.238598293015	2.75449804009945	0	1.83376632534248	222.472922218777	261.199915804164	251.159048284292	1146.56049325652	0	1681.52700592718	7285.03681700557
Y56A3A.22	0	0	0	217.072476492824	221.172032288284	165.708619149722	0	0	1.83376632534248	301.897036484982	248.458456496644	313.948810355366	0	914.331515502258	0.305732182895852	0
Y56A3A.28	0	0	389.23976144034	48.928679853481	70.2172270649752	41.0114977159847	0	0	0	37.1499889309667	33.1277941995525	50.5261366665666	30.3724633975236	0	2.44585746316681	0
Y56A3A.30	0	0	7263.71619333022	83.8777368916817	47.9532282394952	67.0593408599209	0	0	113.693512171234	79.8511256332272	33.7648671649285	129.013339255408	0	0	1875.66694206605	0
Y56A3A.33	9.68559718416323	0	0	42.3271913018208	40.858107734672	45.9993825733342	330.539764811934	0	11.0025979520549	45.2632049043962	16.5638970997763	81.4304726859229	0.584085834567762	0	36.0763975817105	257.877409451524
Y56A3A.6	0	0	1190.73884010513	455.502710064549	322.46099397783	471.078014305229	0	0	1.83376632534248	661.867618885039	452.958878382343	596.993284691375	0	5009.28865599946	0	0
Y56A3A.7	123.975643957289	0	0	443.464701529169	417.144153818058	518.740025164347	2915.63617544526	21.6284860358606	29.3402612054797	442.383776235419	400.081822256134	525.373712329057	0	1.35657494881641	0	1.45693451667528
Y57A10A.1	0	0	0	64.8499169486613	145.572300012753	65.3967125741377	0	1016.53884368545	0	121.27122823442	70.0780261913611	168.747485566009	0	0	0	0.36423362916882
Y57A10A.13	1292.05866436738	0	196.712567609634	246.585013547305	294.814489941795	225.563237437916	0	0	0	280.973479500874	213.419443400963	287.949924497812	0	0	340.279919563083	5.82773806670112
Y57A10A.14	0	0	0	76.1112797720815	136.275245558157	222.792190294944	3865.93799927957	0	0	399.682639533159	60.5219317107209	406.171273397254	0	0	0	0
Y57A10A.2	0	0	0	66.7915312285613	84.6521274023742	74.8182728602423	1531.50091029529	0	0	106.752841755651	45.8692535070727	95.1657331389702	0	0	6.42037584081288	0
Y57A10A.26	0	2509.44460783319	355.756771208913	63.6849483807213	99.8210057230309	116.383980004821	0	0	0	125.541341904646	42.0468157148166	108.410448575837	0	0	442.700200833193	0
Y57A10A.27	0	0	0	118.826793929882	113.521928077172	95.3240217182346	0	0	0	149.453978457912	127.414593075202	159.917675274764	0	0	0	4.37080355002584
Y57A10A.29	71.6734191628079	3.22550720801182	0	26.7942770626205	18.8387682369446	14.9636545720485	0	0	0	27.3287274894468	17.8380430305283	32.8665160840773	0	71.8984722872696	0	0
Y57A10A.3	0	0	0	40.3855770219208	38.9008331126517	11.0841885718877	0	0	0	47.3982617395092	23.5716997189124	43.658506440043	0	0	0	210.162804030409
Y57A10A.31	0	0	0	279.592456305606	336.895894315229	266.5747351539	7298.04255724348	3.08978371940866	1.83376632534248	395.839537229955	376.510122537222	390.473832879486	0	3223.76470836731	9.78342985266725	0
Y57A10A.40	0	0	33.4829902314271	0	0	0.554209428594387	0	12.3591348776346	0	0	0	0	30.9565492320914	1.62788993857969	0	0
Y57A10A.7	0	0	0	35.7257027501607	44.5279976509599	24.9394242867474	0	0	0	49.1063072075996	34.4019401303045	61.3181270225323	19.2748325407362	0	0	0
Y57A10B.2	0	0	46.0391115682123	4.27155141578008	4.89318655505053	5.54209428594387	0	0	0	4.27011367022606	1.91121889612803	5.8865401941631	0	0	0	0
Y57A10B.7	290.567915524897	0	0	157.270756671903	107.650104211112	127.468168576709	0	0	0	39.2850457660797	136.333614590466	104.976633462575	0	0	0	0
Y57A10C.9	0	0	0	6.21316569568012	12.9669443708839	9.97576971469897	0	0	0	26.4747047554015	13.3785322728962	12.2636254045065	1.16817166913552	0	0	3051.91357880554
Y57E12AL.1	1.93711943683265	3.22550720801182	0	2279.45516460265	2075.93439598019	1999.03340893996	8.26349412029834	0	5.50129897602745	2650.88656647634	2244.40805701968	2451.74399086893	0.584085834567762	0	381.859496436919	549.628546415749
Y57E12AL.6	0	0	3007.19106016005	272.602644897965	186.91972640293	158.503896577995	1150.00293174152	3825.15224462792	1709.07021521919	228.024069990071	258.014550977284	207.99108686043	0	0	0	0
Y57E12AM.1	0	0	1356.0611043728	443.076378673189	298.973698513588	269.345782296872	0	0	0	527.78604963994	553.616406911753	514.581721973091	981.264202073841	0	1439.08138489077	0
Y57E12B.1	0	5128.55646073879	0	17.4745285191003	182.02653984788	0	0	0	0	0	0.63707296537601	5.8865401941631	0	0	0	0
Y57G11A.2	162.718032693942	880.563467787226	25.1122426735703	5114.98865896866	5900.44900740769	7260.14351458648	1.37724902004972	469.647125350116	71.5168866883568	836.942279364307	3090.44095503902	2263.37470465571	657.680649723301	0.271314989763281	0	0
Y57G11A.225	0	0	0	14.3679456712603	7.3397798325758	7.75893200032142	0	0	0	12.3833296436556	15.2897511690242	7.35817524270388	0	0	0	200.328496042851
Y57G11A.4	0	3112.6144557314	0	359.975287493467	268.635941872274	251.056871153258	0	407.851450961943	0	283.53554770301	188.573597751299	197.199096504464	0	0	0	0
Y57G11A.5	143.346838325616	0	0	9.31974854352018	14.6795596651516	7.20472257172704	0	0	0	13.2373523777008	20.3863348920323	11.2825353721459	0	0	0	0
Y57G11B.6	0	0	0	0.388322855980008	0	0	2348.20957918478	0	0	1.70804546809042	0	0	0	0	0	0
Y57G11C.14	418.417798355852	0	0	133.971385313103	101.778280345051	113.612932861849	0	0	0	28.182750223492	80.9082666027532	43.1679614238628	0	0	0	0
Y57G11C.20	0	6.45101441602363	671.752491518007	12.8146542473403	11.7436477321213	13.3010262862653	0	0	1.83376632534248	11.956318276633	7.64487558451212	18.1501655986696	0	0	0	0
Y57G11C.22	1088.66112349995	10466.7708899983	2.0926868894642	627.529735263692	520.879708785129	592.4498791674	0	31453.9982635802	7.33506530136993	718.233119332023	416.64571935591	533.222432587941	4479.93835113474	7980.1877939074	6305.72627222694	15123.3445167186
Y57G11C.23	0	3.22550720801182	0	131.253125321243	187.164385730683	186.214368007714	0	0	0	28.182750223492	62.433150606849	42.1868713915022	0	0	24.4585746316681	0
Y57G11C.31	247.951287914579	3.22550720801182	0	577.047763986291	323.194971961088	341.947217442737	0	4597.59817448009	0	334.776911745723	268.844791388676	203.576181714807	0.584085834567762	684.527719172759	6763.71308220493	0
Y57G11C.33	0	0	0	31.0658284784006	38.6561737848992	22.1683771437755	0	0	0	27.3287274894468	22.2975537881603	26.489430873734	0	0	302.980593249789	0
Y57G11C.36	0	0	0	2317.12248163271	1044.69532950329	816.350488319533	6.88624510024862	0	0	2285.79184767201	2698.64108133278	2484.11996193683	0	7357.2485774109	5163.20510474514	0
Y57G11C.42	0	0	548.283965039619	71.0630826443414	339.342487592754	544.787868308283	0	3.08978371940866	0	5.12413640427127	17.8380430305283	121.164618996524	7.00903001481315	0.271314989763281	0	0.36423362916882
Y57G11C.43	0	0	405.981256556054	298.231953392646	274.263106410582	182.889111436148	1.37724902004972	0	0	302.751059219027	226.160902708483	364.474947021932	7.00903001481315	0	0	0
Y57G11C.44	0	0	4.18537377892839	20.5811113669404	15.1688783206567	9.97576971469897	0	0	0	39.2850457660797	15.9268241344002	22.0745257281116	0	0	2191.48828699746	0
Y57G11C.46	1309.49273929887	0	0	5.0481971277401	21.7746801699749	30.4815185726913	0	0	0	8.96723870747472	1.27414593075202	15.206895501588	0	0	0	0
Y57G11C.48	0	0	393.425135219269	28.7358913425206	27.401844708283	42.6741260017678	0	0	0	2.56206820213563	11.4673133767682	23.0556157604722	0	0	0	0
Y57G11C.5	63.9249414154773	0	918.689544474782	173.191993767083	187.89836371394	193.419090579441	0	0	0	59.3545800161422	91.7385070141454	113.80644375382	1159.41038161701	0	0	0
Y57G11C.51	0	0	0	450.454512936809	412.740285918513	317.00779315599	28.9222294210442	0	1.83376632534248	550.417652092138	557.438844704009	603.370369901718	0	89.8052616116461	0.305732182895852	0
Y57G11C.8	1.93711943683265	0	0	333.957656142807	256.402975484648	208.38274515149	0	0	0	274.568308995535	244.636018704388	309.043360193563	0	0	18.0381987908552	76.853295754621
Y57G11C.9	1.93711943683265	3.22550720801182	0	772.374160544235	844.31934007397	681.677597171097	11769.9701253449	0	5.50129897602745	1270.78582825927	827.557782023437	1251.38033627584	401.851054182621	0	1544.86472017274	0
Y57G7A.3	0	0	0	48.152034141521	46.7299316007326	47.6620108591173	0	463.467557911299	0	19.6425228830399	54.7882750223368	26.9799758899142	0	0	0	0
Y57G7A.5	0	3.22550720801182	2634.69279383542	223.285642188504	192.546890941239	192.310671722252	1.37724902004972	0	0	47.8252731065318	163.727752101635	136.862059514292	0	190.463122813824	0	12.3839433917399
Y57G7A.6	201.460421430595	0	2199.41392082687	1237.97326486426	1182.92784968347	1159.96033404805	11.0179921603978	3.08978371940866	0	411.211946442769	857.500211396109	624.463805597469	0	0	0	0
Y58A7A.2	0	0	0	966.923911390219	161.71981564442	75.9266917174311	1804.19621626514	0	3.66753265068497	620.447516283846	456.144243209223	358.588406827769	0	0	2066.13809201017	0
Y58A7A.3	0	16.1275360400591	0	293.183756264906	315.855192128512	348.043521157275	0	0	3.66753265068497	789.97102899182	196.855546301187	527.335892393778	1082.89513728863	0	0	0
Y58A7A.5	0	0	242.751679177847	53.2002312692611	21.7746801699749	66.5051314313265	0	0	0	264.320036186993	58.6107128145929	140.786419643734	1610.90873173789	0	838.011913317529	0
Y59A8B.26	0	0	0	0	5.62716453830811	0	0	0	0	17.5074660479268	0.63707296537601	24.5272508090129	0	0	0	1914.04772128215
Y59A8B.8	7.74847774733059	0	0	27.5709227745805	23.9766141197476	15.5178640006428	0	0	0	16.226431946859	26.7570645457924	35.3192411649786	0	0	11.3120907671465	0
Y59C2A.1	3599.16791363506	0	0	57.4717826850411	170.527551443511	215.587467723217	0	30.8978371940866	7.33506530136993	53.8034322448483	47.7804724032007	48.0734115856653	0	0	0	0
Y59C2A.2	0	0	0	20.1927885109604	25.9338887417678	15.5178640006428	0	4480.18639314256	0	34.1609093618084	24.2087726842884	30.413791003176	0	0	0	0
Y59C2A.3	4811.80468109229	0	0	178.240190894824	235.117613970178	160.166524863778	0	3.08978371940866	8481.16925470898	246.385558772043	294.327710003717	389.492742847125	3.50451500740657	0	3719.84346929383	0.36423362916882
Y59E9AL.2	629.56381697061	6.45101441602363	2.0926868894642	211.635956509104	455.311008947452	493.246391449005	0	0	7.33506530136993	21.3505683511303	180.291649201411	80.9399276697427	370.894504950529	0	0	0
Y59E9AL.3	9.68559718416323	845.082888499096	692.679360412649	396.865958811568	855.329009822833	943.264447467647	0	0	1443.17409804453	48.2522844735544	300.698439657477	139.805329611374	1029.1592405084	0	0	0
Y59E9AL.36	178.214988188603	0	0	156.494110959943	229.979768087375	166.262828578316	0	0	0	172.939603644155	125.503374179074	249.196868219571	0	0	0	14.9335787959216
Y59E9AL.4	2125.02002220541	0	0	71.4514055003214	121.351026565253	206.165907437112	0	0	0	133.227546511053	34.4019401303045	64.7519421357942	0	0	559.184162516513	0
Y59E9AL.6	4317.83922469997	193.530432480709	3501.0651660736	1684.93287209725	2507.26879080789	2798.75761440166	2903.24093426482	957.832953016685	5.50129897602745	285.2435931711	1225.09131241807	786.834205953135	1168.17166913553	825.882828839429	0	6920.07472057841
Y59E9AL.8	530.770725692145	0	359.942144987842	39.2206084539808	12.2329663876263	24.385214858153	0	0	0	14.9453978457912	26.7570645457924	12.7541704206867	0	0	0	0
Y59E9AR.1	3.87423887366529	25.8040576640945	10.463434447321	6.21316569568012	8.80773579909096	14.9636545720485	4.13174706014917	3.08978371940866	16.5038969280823	2.13505683511303	1.91121889612803	2.94327009708155	2.33634333827105	0	0.917196548687555	2.54963540418174
Y59E9AR.7	1.93711943683265	3.22550720801182	10.463434447321	4.65987427176009	10.0310324378536	6.09630371453826	9.64074314034806	12.3591348776346	18.3376632534248	1.28103410106782	3.18536482688005	3.92436012944207	5.84085834567762	0.271314989763281	2.44585746316681	5.82773806670112
Y59H11AM.1	0	19.3530432480709	6.27806066839259	9.70807139950019	14.4349003373991	14.4094451434541	24.790482360895	3.08978371940866	16.5038969280823	1.70804546809042	3.82243779225606	16.1879855339485	4.08860084197434	0.271314989763281	5.19744710922948	5.09927080836348
Y59H11AR.10	1295.93290324104	0	0	109.895368242342	64.8347218544196	78.697738860403	0	0	0	31.5988411596728	79.6341206720012	74.5628424593993	848.092631792391	0	0	0
Y59H11AR.8	98.793091278465	0	0	24.4643399267405	13.2116036986364	13.3010262862653	1.37724902004972	89.6037278628512	430.935086455483	17.5074660479268	7.00780261913611	17.6596205824893	0	0	0	0
Y59H11AR.9	476.531381460831	0	152.766142930886	34.5607341822207	21.7746801699749	15.5178640006428	0	3.08978371940866	643.651980195211	68.3218187236169	28.0312104765444	50.5261366665666	0	0	70.01266988315	0
Y5F2A.4	0	58.0591297442127	12.5561213367852	162.318953799643	177.867331276087	139.106566577191	0	0	0	204.965456170851	109.576550044674	205.047816763348	5.25677251110986	0	0	0
Y60A3A.19	1.93711943683265	0	27.2049295630345	227.557193604285	264.721392628234	184.551739721931	0	0	0	191.72810379315	201.315057058819	191.803101326481	0	0	0	0
Y60A3A.21	430.040514976847	0	0	71.4514055003214	68.9939304262125	82.0229954319693	0	0	1.83376632534248	76.4350346970464	80.2711936373772	59.3559469578113	0	0	212.178134929721	0
Y60A3A.8	0	0	0	198.432979405784	95.6617971512379	119.709236576388	309.881029511188	0	0	179.344774149494	122.318009352194	108.900993592017	1019.81386715531	0	0	0
Y60A3A.9	360.304215250872	299.972170345099	0	278.427487737666	293.101874647527	182.889111436148	184.551368686663	1631.40580384777	1215.78707370207	235.710274596478	291.779418142212	245.76305310631	9.3453733530842	0	0	7916.6179299843
Y60C6A.1	0	0	0	56.6951369730811	79.5142815195712	19.9515394293979	0	0	0	54.2304436118709	10.8302404113922	23.5461607766524	0	0	3128.55742757325	1.8211681458441
Y61A9LA.1	11.6227166209959	0	0	504.43138991803	352.554091291391	216.141677151811	6898.64034142906	0	1.83376632534248	545.293515687867	441.491565005575	417.4538087694	0	17515.5531091379	1.52866091447926	0
Y61A9LA.10	19.3711943683265	19.3530432480709	43.9464246787481	583.260929681972	582.778518706519	517.077396878563	0	0	1.83376632534248	684.072209970214	637.710038341386	1107.16010151884	2.33634333827105	836.464113440197	0	331.088368914457
Y61A9LA.3	646.997891902104	2364.29678347266	2.0926868894642	517.24604416537	458.00226155273	339.176170299765	0	0	0	423.168264719402	491.82032927028	767.212405305925	116.817166913552	0	0	0
Y61A9LA.7	579.198711612961	0	0	201.539562253624	150.465486567804	32.1441468584745	0	0	0	80.7051483672724	182.202868097539	100.561728316953	0	0	82.5476893818799	0
Y62E10A.13	4226.79461116883	0	0	943.236217175439	1035.8875937042	1015.86588261351	0	3.08978371940866	0	704.141744220277	663.830029921802	490.054471164078	0	0	3943.0279628078	0
Y62E10A.19	48.4279859208162	0	2075.94539434848	377.449816012568	644.188009972403	880.084572607887	0	0	0	201.54936523467	468.885702516743	483.677385953735	3836.27576144106	801.464479760733	0	0
Y62E10A.3	0	0	39.7610508998197	238.818556427705	119.638411270986	115.275561147633	0	0	0	41.8471139682153	110.850695975426	87.8075578962663	0	0	0	24.0394195251421
Y62E10A.6	0	0	1033.78732339531	309.493316216066	217.746801699749	164.600200292533	0	828.062036801521	1.83376632534248	362.532650602192	207.685786712579	317.382625468627	0	0	0	0
Y62F5A.10	0	0	0	144.067779568583	96.151115806743	114.167142290444	0	0	0	74.2999778619334	186.662378855171	118.221348899442	0	22.7904591401156	0	0
Y62F5A.12	0	0	1626.01771311368	27.9592456305606	30.3377566413133	28.8188902869081	0	0	489.615608866443	28.182750223492	22.9346267535364	20.1123456633906	0	0	61.757900944962	0
Y62F5A.9	0	0	0	163.872245223563	162.943112283183	18.2889111436148	0	0	0	113.585023628013	104.479966321666	53.9599517798285	10.5135450222197	501.661416072307	0	8066.31795157269
Y62H9A.13	0	0	0	22.9110485028205	14.4349003373991	4.98788485734949	0	0	0	8.1132159734295	15.2897511690242	35.3192411649786	0	0.271314989763281	808.050159393736	0
Y62H9A.3	5.81135831049794	80.6376802002954	35.5756771208913	20.9694342229204	998.454716558061	1739.10918692919	12.3952411804475	64.8854581075819	71.5168866883568	19.6425228830399	31.8536482688005	14.2258054692275	3.50451500740657	120.463855454897	23.2356459000847	2.91386903335056
Y62H9A.5	1.93711943683265	158.049853192579	8.37074755785678	2.32993713588005	3019.34076379393	4128.30603359959	0	0	0	9.39425007449732	81.5453395681293	7.35817524270388	0	0	0	0
Y63D3A.7	726.419788812242	441.894487497619	343.200649872128	87.3726425955017	93.7045225292177	83.6856237177525	0	108.142430179303	264.062350849318	87.5373302396341	78.9970477066252	64.7519421357942	586.422177906034	579.528818134369	2.14012528027096	0
Y63D3A.8	242.139929604081	0	0	67.9564997965013	75.8443916032833	90.8903462894795	0	0	0	75.5810119630012	75.1746099143692	83.392652750644	0	0	0	0
Y64G10A.7	0	0	0	293.572079120886	264.721392628234	339.730379728359	0	0	1.83376632534248	373.207934777757	247.821383531268	312.967720323005	0	0	96.6113697950891	0
Y64H9A.2	0	0	0	2140.82390501778	513.050610297048	150.744964577673	0	0	1.83376632534248	401.390685001249	1084.93526003534	507.223546730387	0	0	1965.85793602033	0
Y65A5A.1	0	3.22550720801182	0	103.682202546662	82.9395121081065	77.0351105746198	4.13174706014917	0	5.50129897602745	143.902830686618	87.2789962565133	115.768623818541	2.92042917283881	2.9844648873961	0.917196548687555	5.4635044375323
Y65A5A.2	102.66733015213	64.5101441602363	29.2976164524987	12.4263313913602	17.8601309259344	13.3010262862653	26.1677313809447	52.5263232299472	25.6727285547948	15.3724092128138	6.3707296537601	6.86763022652362	8.17720168394867	12.4804895291109	11.0063585842507	29.5029239626744
Y65A5A.24	1.93711943683265	0	0	0	0	0	0	3.08978371940866	0	0	0	0.490545016180259	1.16817166913552	0.813944969289844	0.611464365791703	1.09270088750646
Y65A5A.25	0	0	8.37074755785678	0	0	1.10841885718877	2.75449804009945	0	0	0	0.63707296537601	0	1.75225750370329	3.25577987715938	1.22292873158341	4.00656992085702
Y65A5A.26	1.93711943683265	6.45101441602363	0	0.388322855980008	0.244659327752527	0	1.37724902004972	0	1.83376632534248	0	0	0	2.33634333827105	3.25577987715938	0	7.64890621254522
Y65A5A.27	0	3.22550720801182	0	0	0	0	1.37724902004972	3.08978371940866	3.66753265068497	0	0	0	0.584085834567762	0.542629979526563	0.305732182895852	1.8211681458441
Y65B4A.1	0	0	1247.24138612066	295.125370544806	331.758048432426	233.322169438237	1.37724902004972	3.08978371940866	0	277.557388564694	263.111134700292	492.016651228799	0	1.08525995905313	0	0
Y65B4A.2	0	0	0	84.2660597476617	184.717792453158	254.936337153418	0	0	0	107.606864489697	45.8692535070727	162.860945371846	3867.81639650772	0	2566.92740759357	2.18540177501292
Y65B4A.8	0	3.22550720801182	0	683.059903668833	358.915233812957	400.693416873742	1.37724902004972	0	0	714.390017028819	628.791016826122	648.500511390302	0	0	701.655359745979	0
Y65B4A.9	1016.98770433714	0	0	194.549750845984	149.242189929041	150.190755149079	0	0	0	48.2522844735544	176.469211409155	93.2035530742491	0	0	46.7770239830653	0
Y65B4BL.1	36.8052692998203	0	0	2124.9026679226	611.403660053564	305.369395155507	508.204888398348	0	0	650.765323342451	2145.02467442102	1052.21905970665	2509.23274530311	0	171.515754604573	0
Y65B4BL.6	0	0	0	278.039164881686	692.630556867403	1145.5508889046	1213.35638666381	0	1714.57151419522	39.7120571331023	368.86524695271	289.912104562533	2.33634333827105	532.591324905321	507.209691424218	1785.10901655639
Y65B4BL.7	0	0	0	128.146542473403	148.018893290279	119.709236576388	431.078943275563	0	0	77.7160687981142	86.0048503257613	125.579524142146	189.243810399955	0	0	0
Y65B4BM.2	0	0	0	179.793482318744	45.50663496197	23.2767960009643	44.0719686415911	0	0	59.7815913831648	154.80873058637	77.9966575726611	0	0	18.3439309737511	0
Y66A7A.2	160.78091325711	0	0	86.5959968835417	62.1434692491418	61.517246573977	1.37724902004972	0	1.83376632534248	118.282148665262	61.1590046760969	103.504998414035	0	0	546.037678651991	0
Y66A7A.4	0	0	0	111.448659666262	102.512258328309	79.2519482889974	0	0	0	43.5551594363058	104.479966321666	94.6751881227899	0	0	3618.9518489382	0
Y66A7A.7	0	0	0	38.0556398860408	64.590062526667	72.0472257172704	0	0	0	30.317807058605	28.6682834419204	28.9421559546353	1522.12768488359	0.271314989763281	0	0
Y66A7A.9	0	0	2.0926868894642	45.0454512936809	104.469532950329	68.1677597171096	0	0	0	11.1022955425877	38.8614508879366	22.0745257281116	0.584085834567762	0	0	62.2839505878682
Y66D12A.10	234.39145185675	0	0	536.662186964371	359.649211796214	349.151940014464	2651.20436359572	0	0	453.91308314503	395.622311498502	510.166816827469	0	0	0	0
Y66D12A.13	108.478688462628	0	0	34.5607341822207	117.436477321213	167.925456864099	0	3.08978371940866	0	63.6246936863682	25.4829186150404	47.0923215533048	1.16817166913552	0	0	0.36423362916882
Y66D12A.3	734.168266559573	0	0	227.945516460265	232.671020692653	334.74249487101	0	0	1.83376632534248	46.1172276384414	139.518979417346	87.317012880086	0	0	0	0
Y66D12A.30	0	0	0	0	1.46795596651516	0	0	0	0	0	0	0	0	0	133.604963925487	0.36423362916882
Y66D12A.8	118.164285646791	0	0	190.666522286184	224.352603549067	122.48028371936	847.00814733058	8373.31387959747	1577.03903979454	187.885001489946	194.944327405059	191.803101326481	0	0	2112.91511599323	0
Y66D12A.9	0	0	1716.00324936064	424.436881586148	328.822136499396	211.708001723056	0	0	0	337.765991314881	266.296499527172	415.982173720859	0	0	0	0
Y66H1A.4	127.849882830955	2132.06026449581	0	402.302478795288	380.934573310684	262.69526915374	0	1396.58224117271	1.83376632534248	391.142412192707	331.277941995525	470.432670516868	30.9565492320914	0	104.866138733277	1370.2469129331
Y66H1A.5	118.164285646791	0	675.937865296935	1201.85923925812	745.232312334196	796.953158318729	0	3256.63204025673	1.83376632534248	1458.2438183822	842.210460227085	1266.09668676125	0	2699.04151816512	0	0
Y66H1A.8	0	0	0	0.388322855980008	0.73397798325758	1.66262828578316	0	0	82.5194846404117	0	0	0.490545016180259	0	0	0	0
Y66H1A.9	25.1825526788244	270.942605472993	297.161538303916	51.646939845341	31.5610532800759	37.132031715824	0	327.517074257318	0	54.2304436118709	14.6526782036482	44.6395964724035	3.50451500740657	30.3872788534875	45.248363068586	0
Y67A10A.10	0	283.84463430504	142.302708483565	158.435725239843	158.78390371139	113.058723433255	0	0	0	257.914865681654	202.589202989571	129.994429287769	19.2748325407362	1750.52431395269	1934.67325336495	34.6021947710379
Y67A10A.3	555.953278370969	0	0	223.673965044484	215.789527077729	205.057488579923	0	0	0	63.6246936863682	126.777520109826	140.295874627554	0	185.036823018558	0	0
Y67A6A.1	1832.51498724368	0	2.0926868894642	495.11164137451	293.101874647527	298.718882012375	1031.55951601724	6.17956743881732	416.264955852744	239.553376899682	521.125685677576	355.645136730688	0	0	594.649095732431	73.9394267212704
Y67D2.5	0	2173.99185819996	0	51.258616989361	38.9008331126517	36.0236128586352	0	0	0	52.5223981437805	40.7726697840646	59.8464919739916	0	0	0	0
Y67D2.7	269.259601719738	0	0	40.3855770219208	66.5473371486873	31.5899374298801	0	0	20.1714295787673	45.2632049043962	33.1277941995525	59.3559469578113	0	0	0	0
