animal,animal_num,genotype,cue,food,neuron,mean_pulse_delF,signal,MeanGCaMP,time,fitted,correction,delF
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.030715166414665873,255.312,7.75,-0.02695458085730444,nls,-0.005951111277475303
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.01683942219591194,255.866,8,-0.027938602187586203,nls,0.008908654271560392
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.032298811135284614,255.472,8.25,-0.0289127317523101,nls,-0.005576605103088385
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.02468223414564247,255.983,8.5,-0.029877068987355065,nls,0.003004309121598722
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.041876091112359654,254.827,8.75,-0.03083171232903184,nls,-0.013234904503441685
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.040443269698466684,255.29,9,-0.031776759224131035,nls,-0.010857036194449521
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.03718171569052581,255.32,9.25,-0.03271230613987022,nls,-0.006659935270769456
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.04668358401423823,254.42,9.5,-0.033638448573740876,nls,-0.015235661160611225
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.03503248356968556,255.312,9.75,-0.03455528106325656,nls,-0.002667728226542871
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.05164190022284151,254.273,10,-0.03546289719560293,nls,-0.01836952874735245
