,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
srd-35,1.573373365,-3.57684326,2.376133727,-1.56293999,0.11806671,NA
srd-49,58.72583529,7.535901801,2.456460014,7.978259483,NA,NA
srd-53,5.567766039,4.848613414,2.465568477,6.881959266,NA,NA
srd-75,25.00280188,-6.676172638,2.457629388,-7.862925397,NA,NA
sre-14,212.943852,9.013638791,2.453899438,8.216680739,NA,NA
sre-15,96.64434208,-8.22356892,2.45435536,-8.473122649,NA,NA
sre-18,35.31521239,6.609771863,2.45477681,3.086140406,NA,NA
sre-3,51.02472334,7.374954183,2.45679472,7.903084335,NA,NA
sre-32,3.094008115,-4.27326714,2.46976572,-1.799277798,0.071974748,0.252072134
sre-4,626.7076543,-0.461046796,2.4002578,-0.192078535,NA,NA
sre-45,45.44689029,7.242433161,2.457081391,7.859005239,NA,NA
sre-5,0.951160032,2.870999626,2.487889577,1.175130968,NA,NA
sre-6,112.403179,7.494574583,2.446766881,3.236051923,NA,NA
sre-8,508.1177582,9.060430863,2.436663939,3.801158057,NA,NA
srg-1,7.305732966,5.135829574,2.464008098,2.138990338,NA,NA
srg-10,2337.972963,0.815337134,2.360585744,0.34546646,0.729743721,0.988447238
srg-30,9.594362894,5.002117819,2.259691513,2.189214369,NA,NA
srg-34,437.379543,-4.965483908,2.402215154,-2.081178838,NA,NA
srg-41,1.215411171,-0.58099938,1.764948917,-0.32819122,0.742767086,NA
srg-45,431.8872437,9.693579981,2.451906342,4.51924324,NA,NA
srg-9,9.078930742,1.625005766,2.413891589,0.673891929,NA,NA
srgp-1,1631.804599,0.118060065,2.400169217,0.049206319,NA,NA
srh-129,23.24551398,6.468598732,2.459004692,7.547364148,NA,NA
srh-154,153.4753289,-8.752844445,2.453510676,-8.68083311,NA,NA
srh-18,772.0882715,0.145825291,2.400228927,0.060749071,NA,NA
srh-184,15.24129472,0.549762954,2.219287116,0.247677841,0.804383678,0.989886823
srh-21,5.764659645,-0.42229072,1.598853714,-0.263819628,0.791918909,0.988447238
srh-246,2.418300217,3.885212219,2.47311639,1.609515429,NA,NA
srh-268,2.339245465,-3.195196517,2.465734984,-1.361189913,NA,NA
srh-276,5.091874491,4.71800624,2.466361969,1.963395241,NA,NA
srh-30,0.811755162,-2.39484532,2.487415994,-0.970569588,NA,NA
srh-300,408.4805297,-9.870722052,2.451632944,-9.117834074,NA,NA
srh-47,91.25659735,7.11551424,2.444710318,2.976080801,NA,NA
srh-72,280.7546025,9.331231994,2.453438199,8.691918833,NA,NA
srh-74,2.949599887,-0.821485338,2.018039329,-0.407781696,0.683433953,0.981588929
srh-75,232.8838236,8.120363673,2.439418505,3.467784244,NA,NA
sri-2,865.1758918,10.62539183,2.451780315,9.124763432,NA,NA
sri-21,9.395605191,5.442786271,2.462575892,7.126517907,NA,NA
sri-30,810.3560894,-10.61551381,2.448772787,-9.435477678,NA,NA
sri-40,2.090295866,-3.058463556,2.467257801,-1.304753995,0.191976629,NA
sri-61,1.316570588,3.227530982,2.48155838,1.3275764,NA,NA
sri-72,236.8224969,9.135212276,2.453719916,8.622709809,NA,NA
sri-73,898.3908061,10.66884446,2.451729931,9.238943851,NA,NA
srj-11,221.3527687,-6.354481645,2.41120908,-2.653177422,NA,NA
srj-18,47.69719573,7.297762247,2.456960432,7.881976728,NA,NA
srj-26,38.61753704,-7.172538424,2.456404512,-8.043704792,NA,NA
srj-7,1.856914088,-0.625338116,1.781012157,-0.351854436,0.724947431,NA
srp-2,255.6250016,-9.339690391,2.452675196,-8.4791938,NA,NA
srp-6,401.9013511,-0.013503172,2.40033193,-0.005612773,NA,NA
srp-7,2187.776546,0.659818068,2.400158427,0.274956151,NA,NA
srpa-68,8.942788237,-4.24654645,2.208920331,-1.942343187,0.052095568,0.195345941
srpa-72,64.01638485,-2.815199164,2.39096789,-1.178909003,0.238434412,0.60745847
srr-1,0.789662071,1.764139544,2.484074228,0.701610504,NA,NA
srr-3,988.9644825,-10.83163164,2.448001593,-9.526150112,NA,NA
srr-4,2532.924722,0.591257016,2.400152132,0.246390614,0.805379871,0.990576872
srsx-19,26.72527699,6.635087353,2.45854905,7.392766192,NA,NA
srsx-28,45.36136055,-7.355020766,2.456003047,-8.131703127,NA,NA
srsx-32,2.659238627,3.234376546,2.464367779,1.377157695,NA,NA
srsx-38,338.6768483,9.546231979,2.453139476,8.787881623,NA,NA
srsx-5,98.57646372,-8.246263266,2.454317045,-8.398700845,NA,NA
srt-13,1.229548334,3.153933075,2.482746749,1.296001242,NA,NA
srt-54,122.527211,8.37858766,2.454904422,8.317113714,NA,NA
srt-59,25.82051501,6.595724858,2.45865441,7.597388716,NA,NA
srt-62,32.84728841,6.134698166,2.452291511,2.690477158,NA,NA
srt-64,1624.58145,-11.37036628,2.4461865,-9.752152156,NA,NA
srt-65,288.8802435,-9.479890604,2.452488717,-8.877770119,NA,NA
srt-7,1324.676429,8.355029476,2.40888191,3.526333495,NA,NA
srt-70,199.18683,8.936929981,2.454014626,8.542831427,NA,NA
srtx-1,162.2271314,8.411498735,2.452324826,3.814663494,NA,NA
sru-1,8.954823713,5.388133206,2.462815327,7.10579562,NA,NA
sru-29,79.94683315,-8.004654631,2.454735875,-8.387116254,NA,NA
srv-12,203.8962322,8.96376573,2.453974129,8.553382693,NA,NA
srv-13,2.306546831,-3.148385797,2.466240011,-1.340514845,NA,NA
srv-34,2070.81152,-0.729981633,2.400160578,-0.304169435,0.76099881,0.988447238
srv-5,2.613646468,-4.078494204,2.471680112,-1.717089222,0.085962871,0.289691186
srw-16,6.054945568,4.943705192,2.465025305,6.921804573,NA,NA
srw-6,427.7368509,9.81501619,2.452780093,8.896114055,NA,NA
srw-7,407.5843491,9.759518934,2.452853079,8.873228834,NA,NA
srw-88,668.0428784,-10.40574101,2.449545967,-9.016604397,NA,NA
srx-122,0.977180196,-0.279039474,2.157662958,-0.131022525,0.895757488,NA
srx-18,348.6999448,9.579967269,2.453093506,8.801316005,1.35E-18,4.10E-17
srx-19,405.610126,-9.863052142,2.451664109,-9.122452864,NA,NA
srx-43,308.6166317,9.439964908,2.453285825,8.745172134,NA,NA
srx-56,4590.27382,-1.442615504,2.18295922,-0.660991562,0.508617725,0.919352297
srx-66,3803.256157,1.140542376,2.400143594,0.47538229,0.634514515,0.973926826
srx-67,850.479773,2.555446011,2.400354284,1.06656774,NA,NA
srx-68,23287.75146,-0.715929331,1.440358165,-0.497040336,0.619160608,0.9678365
srx-97,279.2466659,9.325043649,2.453446953,8.692428596,NA,NA
srx-98,99.63981307,8.141969281,2.455312078,8.221486961,NA,NA
srxa-1,332.7667758,-0.808164477,1.386657909,-0.582813283,0.560019002,0.955178461
srxa-5,7.483926609,2.025318494,2.420057971,0.838233949,NA,NA
srz-10,7.840939405,-5.341980764,2.462489294,-2.248992576,NA,NA
srz-101,1.691183009,-3.574994108,2.477906986,-1.504179247,0.13253522,NA
srz-4,4.25129675,-4.658469287,2.46660161,-1.959623205,NA,NA
ssl-1,820.8736286,5.498565557,2.401889619,2.309103196,0.020937855,0.090826736
ssp-10,1616.370664,1.092424708,2.152141249,0.507677028,0.611679861,0.964975067
ssp-11,740.3019019,-0.451938818,1.574135312,-0.287096296,0.774038589,0.988447238
ssp-16,313.0772271,-6.235194269,2.407359245,-2.617609912,NA,NA
ssp-19,494.2888465,-0.567943882,2.400298441,-0.236625136,0.812947619,0.991411913
ssp-31,89.14891787,-7.263462501,2.44439485,-3.150339888,NA,NA
ssp-33,124.4431968,-8.51199969,2.453882929,-8.588179617,NA,NA
ssp-34,516.1390662,-9.459069066,2.440434219,-4.12220883,NA,NA
ssp-35,378.1289633,-1.112053213,2.400384888,-0.463425338,0.64305952,0.973926826
ssp-36,114.0779811,-8.412660261,2.454042183,-8.548965517,NA,NA
ssp-9,97.33503332,-1.24508621,1.783070256,-0.698329325,0.484971264,0.903568083
ssq-1,2257.1738,0.607658633,2.013027285,0.301884432,0.762740164,0.988447238
ssq-2,2301.910812,0.728118136,1.849312183,0.39374248,0.693771175,0.982127163
ssq-3,875.2731784,4.387542535,2.224486077,1.977916491,0.047938128,0.182192731
ssq-4,1157.63935,1.145272687,2.387022414,0.479982296,0.631239982,0.972554202
ssr-2,1069.246572,4.113199903,2.40062817,1.721496852,0.085160703,0.287481444
sss-1,425.3764438,-1.835197925,2.277644911,-0.806194512,0.420130703,0.845863148
ssup-72,22.9914861,3.595981138,2.416553548,1.496577472,NA,NA
sta-1,8.947051876,0.368219978,1.387875051,0.265359706,0.790732374,0.988447238
stam-1,550.5554362,-5.675661048,2.402885422,-2.382238757,NA,NA
stau-1,3285.577934,0.583233601,2.232184801,0.261313903,0.793850446,0.988447238
stc-1,1136.419817,-0.614353698,2.275179316,-0.270026848,0.787139599,0.988447238
stdh-1,3.581160043,-4.445855848,2.468254937,-1.871637115,NA,NA
sth-1,929.0375266,8.497979773,2.346720907,3.668486096,0.000243991,0.001775634
sti-1,1600.811832,2.803034394,2.191559962,1.280356309,0.200419853,0.53893722
stim-1,331.092978,-8.140296106,2.426703356,-3.431496886,NA,NA
stip-1,53.18545442,-7.31896109,2.45389396,-3.483315792,NA,NA
stn-1,301.5944314,-1.283416182,2.400471712,-0.534919588,NA,NA
stn-2,236.1086896,-9.248026278,2.452799686,-8.878225053,NA,NA
sto-1,487.0639703,-9.39506803,2.440705021,-4.01009447,NA,NA
sto-4,115.7873756,2.094021149,2.401479168,0.873191394,NA,NA
sto-5,305.1950074,7.434128806,2.419119058,3.107913345,NA,NA
str-112,12.03832545,-5.841186317,2.460312401,-7.530919845,NA,NA
str-113,929.2262998,10.7076982,2.451685139,9.246165742,NA,NA
str-12,2928.100814,0.992141424,2.400150324,0.413493267,NA,NA
str-130,1433.755228,8.357691857,2.408239981,3.530350221,0.00041501,0.002761574
str-131,1207.92661,8.740800953,2.412791862,3.678374094,NA,NA
str-145,1072.290492,-0.245704975,2.400197237,-0.102267115,NA,NA
str-146,7.934066606,5.250548691,2.463447101,7.047642261,NA,NA
str-155,111.9907857,8.275971658,2.455078754,8.042301482,NA,NA
str-16,0.797985658,-0.212385269,1.993060582,-0.108108663,0.913909497,NA
str-168,10.46625622,-5.376779728,2.458026533,-2.65462127,NA,NA
str-171,675.564283,9.514139356,2.438365311,4.099028775,NA,NA
str-174,312.622834,-0.729661065,2.400412586,-0.303983486,NA,NA
str-18,1478.359945,-11.26804828,2.446519786,-9.709491793,2.75E-22,1.35E-19
str-182,474.6982069,9.934724564,2.452624778,8.728306603,NA,NA
str-19,4839.042293,-1.807861664,2.400142928,-0.753892434,0.450913814,0.874342611
str-227,26.76275427,-6.753873269,2.457423062,-7.893487544,NA,NA
str-253,18.75675701,-6.342162317,2.458590514,-7.604218053,NA,NA
str-260,3731.095908,1.277630201,2.400145475,0.532567643,0.594332906,0.964434568
str-261,1885.381188,-2.703982238,2.400226109,-1.12884847,0.258961762,0.644694912
str-27,352.3810415,-9.70821284,2.452194597,-9.013310264,NA,NA
str-43,24.60937225,-6.38205159,2.455305785,-3.06388199,NA,NA
str-44,9683.629352,-0.550095118,1.752070885,-0.313958263,0.753552739,0.988447238
str-46,1.118044557,1.013537811,2.47117217,0.40022494,NA,NA
str-63,1147.053681,8.387848902,2.410457819,3.533865759,NA,NA
str-64,0.611401793,0.878890038,2.250911202,0.393320993,0.694082415,NA
strd-1,8.090768987,-5.380015547,2.462303135,-2.264723248,NA,NA
strl-1,770.343093,10.49184657,2.451937109,9.168054429,4.82E-20,3.38E-18
strm-1,556.0082556,-10.20613133,2.450304876,-9.265902358,NA,NA
stt-3,1476.429257,4.355692547,2.378283955,1.840579253,0.06568324,0.234856468
suca-1,988.1196346,3.60523206,2.40050951,1.507291472,NA,NA
sucg-1,19.43027845,-5.669295854,2.452009966,-2.544152785,NA,NA
sucl-1,137.1205111,1.645671042,2.401049453,0.685944426,0.492748154,0.910795317
sucl-2,260.4352304,-3.869806727,2.314524026,-1.676289125,0.093681574,0.306884576
suco-1,605.8571841,-2.410400335,2.400407388,-1.005719539,0.314550502,0.725999571
sue-1,417.1522349,0.441318082,2.400331385,0.183952979,NA,NA
sul-1,501.5627944,9.571879012,2.414506582,4.149965002,NA,NA
sul-2,376.6182321,-9.782385154,2.451994086,-9.088289291,NA,NA
sulp-1,345.3384319,-0.421438254,2.400372351,-0.175564609,NA,NA
sulp-3,698.2858498,3.165237492,2.400534983,1.322273333,NA,NA
sulp-6,0.626373679,2.415585727,2.49846788,0.980358209,NA,NA
sulp-8,2.742997135,-3.355106693,2.464128847,-1.432265221,0.152067932,0.437376339
sumv-1,272.880789,8.879523549,2.315056179,4.03567655,NA,NA
sumv-2,32.94499379,-2.145443249,2.404749817,-0.892385438,NA,NA
suox-1,11.69407708,0.615462579,2.407932698,0.255558046,NA,NA
sup-1,202.0139682,-1.218404399,2.380720383,-0.511926901,0.60870217,0.964434568
sup-17,96.75912158,-8.224929695,2.454353057,-8.47453103,NA,NA
sup-26,24.61273026,-5.204970732,2.439446028,-2.150448732,0.031519737,0.128091812
sup-35,0.584854276,-1.320923332,2.501964059,-0.550675131,0.581856396,NA
sup-36,205.1890559,8.05836637,2.44144392,3.412313666,NA,NA
sup-37,13.4647033,-2.555641009,2.175867018,-1.172147301,NA,NA
sup-46,311.0206969,2.847056795,2.400888988,1.188511072,NA,NA
sup-9,311.5066119,9.450439094,2.453271289,8.748704421,NA,NA
sur-2,246.2083672,-7.885635846,2.327949005,-3.434087874,NA,NA
sur-5,247.8860728,-6.454301332,2.410778001,-2.700121038,NA,NA
sur-6,33.20153019,-5.487586709,2.437124019,-2.2756133,NA,NA
suro-1,248.9924168,-7.622562283,2.373080735,-3.248555168,0.001159927,0.006847931
sut-2,523.7041573,-0.655803643,2.087774593,-0.314116614,0.753432472,0.988447238
svh-2,12.29548334,5.749025548,2.461341921,7.252953072,NA,NA
svh-5,169.9200938,1.045084461,2.400720664,0.435491201,NA,NA
svop-1,417.6720635,2.807281292,2.40067814,1.17205218,NA,NA
swm-1,2367.154133,1.196726565,1.801037994,0.664500741,0.506369875,0.918088508
swp-1,308.9223304,-8.755929078,2.440372799,-3.704629356,NA,NA
sws-1,55.21511598,7.464137074,2.45660751,7.684395344,NA,NA
swsn-1,5.124470727,-1.152015411,2.419716636,-0.476239005,NA,NA
swsn-2.2,8.763402864,-5.46959532,2.461879136,-2.302551554,NA,NA
swsn-3,89.47696802,-4.877349157,2.409629892,-2.030428655,NA,NA
swsn-4,2642.773499,-1.924519133,1.778530177,-1.082186095,0.279169846,0.676556059
swsn-6,16.5024733,6.084516395,2.460168248,7.239381708,NA,NA
swsn-7,1272.760895,1.103750696,2.143643546,0.514980409,0.60656671,0.964434568
swsn-9,168.4488443,-4.401221805,2.403776966,-1.838859731,0.06593582,0.235282982
swt-1,307.6886951,9.43610933,2.453291182,8.741990931,NA,NA
swt-3,906.05442,-0.285021248,2.400212426,-0.118736893,NA,NA
swt-4,251.9629935,-9.323116042,2.452697552,-8.90685771,NA,NA
swt-6,6.163665575,-5.082414158,2.463867189,-2.138135916,NA,NA
swt-7,1230.734996,0.203034247,2.400187005,0.084617187,NA,NA
syd-2,631.397479,4.968980499,2.40169348,2.082583643,NA,NA
syd-9,523.7184851,9.516006747,2.445072602,4.091702764,NA,NA
syf-1,300.8976891,3.450777448,2.264925621,1.526800524,NA,NA
syf-2,62.70456282,-1.362007072,2.40187207,-0.567525124,NA,NA
sygl-1,484.8126848,8.519529995,2.426336498,3.594668364,0.000324805,0.002285277
sym-1,3776.247841,3.152310256,2.277690911,1.386476769,0.165601369,0.46539082
sym-2,1402.653275,-0.742231099,2.400182081,-0.309267737,NA,NA
sym-3,232.8000897,8.838159006,2.451870321,3.987133891,NA,NA
sym-4,1201.313021,-0.380689267,2.400189235,-0.158587135,NA,NA
symk-1,106.1198522,-1.534595253,2.39106578,-0.642160048,NA,NA
syp-1,18.40906042,-3.0032276,2.413340609,-1.250043121,NA,NA
syp-3,551.9135997,6.077499912,2.404115057,2.556239297,NA,NA
syp-4,53.32870521,-5.032358452,2.417654341,-2.086338835,NA,NA
syx-16,1324.026062,-0.409153155,2.278378753,-0.179572816,0.857487947,0.991411913
syx-2,698.2035313,10.37866047,2.452072341,9.122458957,NA,NA
syx-4,232.7845193,9.115589943,2.453748636,8.609950259,7.31E-18,1.68E-16
syx-7,0.330321516,-0.972702727,2.50641023,-0.400476448,0.688805627,NA
szy-2,551.3832204,-0.629487351,2.400281088,-0.262266769,NA,NA
szy-20,5.218666349,-4.893955567,2.465000212,-2.058666572,NA,NA
taco-1,14.05936906,-6.012910085,2.459678099,-7.600242961,NA,NA
tads-1,724.9411838,-6.259860812,2.055545668,-3.051274673,0.00227872,0.012512245
taf-1,685.1601972,2.338651255,2.230015962,1.049598135,0.293902915,0.697703586
taf-10,51.94196941,-1.040208736,2.40203063,-0.433079015,NA,NA
taf-12,119.7665058,-8.468519423,2.453952204,-8.570858511,NA,NA
taf-13,152.5314157,7.841955652,2.445236716,3.383168122,NA,NA
taf-2,384.3656784,9.692267284,2.452942355,8.846633384,NA,NA
taf-3,51.56979407,-7.502097655,2.455695464,-7.970765297,NA,NA
taf-4,195.9957563,1.964197311,2.378794813,0.826544151,0.408495483,0.83538427
taf-5,423.8439515,-9.911265575,2.451468795,-9.143081033,NA,NA
taf-7.2,115.0651603,1.308958964,2.401089311,0.545471371,NA,NA
taf-8,13.54577037,1.716348649,2.409751476,0.713663143,0.475435502,0.897384511
tag-10,5105.707915,0.462827517,1.777221843,0.260434905,0.794528321,0.988447238
tag-120,1181.354453,10.98408805,2.451373386,9.29455073,NA,NA
tag-123,51.44794352,-6.195373867,2.438614972,-2.599587761,NA,NA
tag-124,512.2954433,7.40815638,2.411375943,3.114500168,NA,NA
tag-131,457.204063,2.375217923,2.400516815,0.991031961,NA,NA
tag-151,40.58839221,-7.227128568,2.456281978,-7.959829857,NA,NA
tag-153,9.005582138,-4.144613491,2.242487122,-1.970103205,0.048826544,0.184773353
tag-164,1240.560201,-8.278252928,2.246646795,-3.710799391,0.000206606,0.00155688
tag-175,43.17024025,7.179651852,2.45722094,7.813285776,NA,NA
tag-179,48.14670725,-7.423337615,2.45585849,-8.146286651,NA,NA
tag-18,9944.202956,2.891004816,1.444052043,2.002128005,0.045270966,0.174762845
tag-180,137.0125305,-8.623104871,2.453708846,-8.63134882,NA,NA
tag-189,254.3014329,9.217526357,2.453600486,8.159773831,NA,NA
tag-196,1879.080475,0.786646814,2.400166824,0.327837387,NA,NA
tag-209,3867.842944,1.005549397,1.632273349,0.616061675,0.537853816,0.9421745
tag-229,16.12332249,6.058022705,2.46025509,7.379243551,NA,NA
tag-232,3090.059466,2.65685169,2.400185363,1.109127495,NA,NA
tag-234,61.45308517,-6.856296921,2.445909467,-2.971103407,NA,NA
tag-241,292.9445648,0.651469475,2.400433927,0.271385999,0.786094169,0.988447238
tag-243,483.4042773,-8.713720749,2.427798349,-3.647634743,NA,NA
tag-244,103.065514,-7.429384366,2.443701568,-3.220548422,NA,NA
tag-250,1778.843338,8.317617934,2.36503873,3.569695976,0.000357396,0.002474666
tag-260,395.8027978,9.7259789,2.452897487,8.86007321,NA,NA
tag-261,68.28928081,6.934342842,2.44923827,2.996150794,NA,NA
tag-262,395.1105267,-5.925228074,2.404722479,-2.484393276,NA,NA
tag-267,26.44050347,-6.736518933,2.457468629,-7.884822566,NA,NA
tag-272,190.4624824,-9.000890647,2.453146019,-8.421537441,NA,NA
tag-273,1637.842453,3.059561218,2.237602237,1.369369575,0.17088378,0.475808311
tag-278,140.0075968,-1.243103704,2.400871398,-0.518026697,NA,NA
tag-280,71.33700238,7.7588782,2.456018446,8.068252448,NA,NA
tag-290,68.40822686,7.708277944,2.456116536,8.04811181,NA,NA
tag-293,1921.157789,1.531202946,2.400179321,0.638376788,0.523228437,0.929372417
tag-294,26.90358991,6.64027598,2.458535267,7.616365346,NA,NA
tag-296,14.71132632,5.949240853,2.460621669,7.335109358,NA,NA
tag-297,958.4718664,3.969266151,2.400633899,1.660822051,NA,NA
tag-30,4732.491097,0.581232389,2.242577525,0.259213059,0.795470856,0.988447238
tag-304,8.778219803,1.145581173,2.411978687,0.475129824,0.634694442,0.973926826
tag-307,83.26130131,7.936052955,2.455684105,8.138693204,NA,NA
tag-321,67.91977785,2.504804875,2.403005158,1.044142507,NA,NA
tag-322,102.7285371,-2.290694232,2.401726818,-0.954873983,0.339641428,0.75703924
tag-335,30.13858856,-1.649200448,2.404169875,-0.686086712,NA,NA
tag-340,505.0384063,-10.10177636,2.450710866,-8.818662837,NA,NA
tag-342,117.5896487,-8.446983859,2.453986762,-8.562117724,1.11E-17,2.40E-16
tag-343,29.88645916,-5.186285021,2.394610992,-2.189030979,NA,NA
tag-349,607.799404,-6.517751662,2.404722534,-2.745816485,NA,NA
tag-53,24.9528129,-3.533184602,2.413665515,-1.465271524,NA,NA
tag-63,39.79066715,-7.204824954,2.456331784,-8.071179091,NA,NA
tag-65,185.178084,-8.09301613,2.441040513,-3.502892137,NA,NA
tag-72,51.90266263,-5.071042287,2.418607573,-2.104330772,NA,NA
tag-77,69.8801677,3.929313175,2.406956214,1.635873161,0.101866136,0.325673005
tag-96,30.8769786,-6.883439391,2.318132406,-3.490915738,NA,NA
tald-1,1255.944183,-0.712927545,2.400189424,-0.297095623,0.766393506,0.988447238
tam-1,414.1096688,-3.115013116,2.400756955,-1.301199941,NA,NA
tank-1,4612.66364,-0.006416481,2.400134594,-0.002660264,NA,NA
tap-1,285.7400926,-9.467681389,2.452504774,-8.963555643,NA,NA
tars-1,2240.784473,1.691075959,1.884669397,0.897405065,0.369502811,0.790554788
tasp-1,1684.042217,0.084333313,2.287532247,0.036884043,0.970577463,0.996962678
tat-1,233.6536665,8.123082164,2.439397291,3.469245677,NA,NA
tat-3,622.8270464,3.290764358,2.400624791,1.37507975,NA,NA
tat-4,522.5294114,-3.026476924,2.075278045,-1.459377195,0.144461319,0.422619329
tat-6,1.027290852,-0.483252855,1.763846977,-0.273354133,0.784581007,NA
tax-2,833.0489874,5.432510099,2.401782833,2.280059952,0.022604133,0.096251438
tax-6,1806.378951,-0.360092427,2.400164529,-0.150017822,0.880750555,0.993932324
tba-1,6928.283565,-0.197405626,1.509982289,-0.130723459,0.895994074,0.99485381
tba-2,4713.102245,-0.085292146,1.572142411,-0.054243651,0.956741044,0.99681152
tba-4,1093.352971,0.63280362,2.365883419,0.267511324,0.789075496,0.988447238
tba-5,2.989466622,2.147136085,2.105918211,1.038498824,0.299037883,0.704018716
tba-6,78.9909853,7.874263276,2.455799145,8.114132741,NA,NA
tba-7,109.1734935,-4.451753381,1.742995556,-2.553926247,NA,NA
tba-9,2845.554483,-0.432390019,2.059392065,-0.209950403,0.833706383,0.991411913
tbb-1,3912.528197,3.321293198,1.82188671,1.82366907,0.068202118,0.241662016
tbb-2,11569.78273,0.440411738,1.454782339,0.302744351,0.762084695,0.988447238
tbb-4,15.44421793,6.005196724,2.460431052,2.502872633,0.012318987,0.056303076
tbb-6,477.3571452,8.235520788,2.421894942,3.437248694,NA,NA
tbc-10,3.545144847,3.892422527,2.464064047,1.584222186,NA,NA
tbc-17,7.507209735,-5.285076373,2.462774951,-2.225896668,NA,NA
tbc-18,1980.188377,-1.021064808,2.40016587,-0.425523071,NA,NA
tbc-19,2840.325408,-0.610428279,2.400147753,-0.254337386,0.799234919,0.988447238
tbc-2,117.5944599,-8.447507946,2.453985919,-8.341375215,NA,NA
tbc-3,5371.489629,0.053894037,1.989010169,0.027110256,0.978371795,0.996962678
tbc-6,2973.467881,2.395875463,2.400178154,0.999805104,NA,NA
tbc-8,317.9150322,8.542531725,2.439377071,3.574819079,NA,NA
tbc-9,127.4079985,-7.084124092,2.431669934,-2.967798967,NA,NA
tbca-1,113.9387791,-5.191713036,2.409457129,-2.162886265,NA,NA
tbcb-1,12.06631246,-3.932346357,2.435145267,-1.608214785,NA,NA
tbcd-1,3.900463155,-0.194212505,2.421435455,-0.079948224,NA,NA
tbce-1,115.6871026,-1.964003541,2.401333174,-0.818534311,NA,NA
tbck-1,5.323245749,-4.147485379,2.458312883,-1.770362475,NA,NA
tbg-1,4.047895247,4.487046698,2.467915656,1.862696539,NA,NA
tbx-2,2310.917567,1.728285183,2.400173232,0.720668295,0.471113623,0.894386889
tbx-34,242.6213368,7.277735764,2.421344195,3.019211112,NA,NA
tbx-9,3.897436227,4.44510677,2.468220564,1.844862281,NA,NA
tcc-1,700.193848,-0.488458572,2.354995548,-0.207413424,0.835687,0.991411913
tceb-3,493.6502632,-1.231487572,2.400329575,-0.513242471,0.607781721,0.964434568
tcer-1,257.6583222,-0.965356066,2.4004953,-0.402239829,NA,NA
tct-1,5951.652357,0.937759451,1.382975337,0.678085685,0.497717367,0.912675563
tctn-1,19.98562553,6.303071488,2.459485464,7.47562251,NA,NA
tdc-1,843.7963047,-10.65942913,2.448614015,-9.453387999,NA,NA
tdo-2,331.4161212,1.707536514,2.400512742,0.711879085,0.476539655,0.89774578
teg-1,14.7323377,-5.772589999,2.456798443,-2.365439135,0.018008703,0.079262521
teg-4,975.3860992,-1.614326097,2.306206617,-0.700334059,0.483718706,0.903033857
ten-1,1.453703198,1.340933951,2.09340269,0.634707225,0.525619381,NA
tep-1,623.0442801,-4.046548836,1.942992536,-2.083977068,0.037162253,0.147820675
tes-1,0.459118015,-2.243855885,2.50625191,-0.9231872,NA,NA
test-1,462.0470431,7.870920743,2.239790685,3.530934688,0.000414094,0.002760158
tfg-1,714.9592016,-0.209178505,2.400237746,-0.087142019,NA,NA
tftc-1,636.8937751,10.27296852,2.452200628,8.889343528,NA,NA
tftc-3,380.3794561,-0.85909009,2.400366404,-0.357962741,0.720371197,0.988447238
tftc-5,694.8855022,-9.277845954,2.429184164,-4.011574248,NA,NA
tgn-38,102.7265974,-1.520649373,2.181127178,-0.697457574,NA,NA
tgt-1,133.9376091,-8.596442845,2.453750244,-8.619848557,NA,NA
tgt-2,130.668844,1.280860681,2.400964782,0.533740122,0.593521346,0.964434568
thk-1,226.2647998,3.354747529,2.401572899,1.40080811,NA,NA
thn-2,163.3922119,-8.824767155,2.453403058,-8.711319074,NA,NA
thoc-2,1864.727767,2.50748115,1.975082583,1.270037907,0.204071128,0.546509719
thoc-3,242.9610009,7.679840896,2.428267912,3.196978828,NA,NA
thoc-5,381.8724598,-9.797617312,2.451931454,-9.09530698,NA,NA
thoc-7,240.0364808,-0.439938061,2.11353325,-0.20815555,0.835107515,0.991411913
tiar-1,463.3041211,-2.79437212,2.164117686,-1.292268447,0.196264195,0.530670268
tiar-3,550.9334444,-9.036758615,2.430731872,-3.899565482,NA,NA
tig-3,2.053193176,-3.428811684,2.470590997,-1.402891794,0.160649108,NA
tim-1,259.1631292,2.478997039,2.400865023,1.034339569,NA,NA
timm-17B.1,446.850108,-8.270938353,2.422002265,-3.499295681,0.000466489,0.003052393
timm-17B.2,4.937139706,4.711825162,2.466400962,6.395717513,NA,NA
timm-23,292.0873849,-5.713323592,2.405454092,-2.392113078,0.01675168,0.074481424
timp-1,12.13090876,2.119070293,2.413115377,0.877706959,NA,NA
tin-10,73.55407866,0.432192148,2.401335767,0.18000683,0.857147206,0.991411913
tin-13,70.24458637,-4.523038216,2.409562661,-1.881574,0.059893879,0.219145731
tin-44,121.8582885,-1.995946079,2.317589657,-0.861699497,NA,NA
tin-9.1,210.9807126,9.002121477,2.453916641,8.569087265,NA,NA
tin-9.2,20.75522692,-6.455538052,2.458249837,-7.563458261,NA,NA
tipn-1,69.11048962,-7.836682676,2.455042296,-8.321894302,NA,NA
tir-1,1282.096235,9.889227446,2.190292208,4.541328529,5.59E-06,6.45E-05
tkr-1,6.346653203,-4.184972112,2.262552444,-1.819203228,0.068880431,0.243187563
