Date,Strain ID,Receptor,Condition,Plate,File name/#,Area,Mean,Mode,Min,Max,Integrated Density,Median,Raw Integrated Density,Ch,Mean 1,Mean 2,Mean 3,Backsub Mean Fluorescence,Average Background mean fluorescence,RAW CTCF or corrected total cell fluorescence = Raw integrated density - (area of ROI X mean fluoresence of background readings),CTCF or corrected total cell fluorescence = Integrated density - (area of ROI X mean fluoresence of background readings),,ECTOPIC EXPRESSION (NOT IN AWA) TRUE/FALSE,,,,,,,,,,,,,,,,,
20211119,PHX2320,srd-28,Dauer,NGM,20211119_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637358800_Z0_T0_merged.tif:2,51.824,9442.526,3720,3321,51456,489348.137,6944,10925003,,1826.7,,,7615.826,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2320,srd-28,Dauer,NGM,20211119_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 6.Project Maximum Z_XY1637359182_Z0_T0_merged.tif:2,20.604,4894.933,2587,2312,14388,100855.81,4053,2251669,,1513.85,,,3381.083,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2320,srd-28,Dauer,NGM,20211119_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 6.Project Maximum Z_XY1637359182_Z0_T0_merged.tif:2,30.413,5025.305,3165,2682,18310,152837.02,4393,3412182,,1513.85,,,3511.455,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2320,srd-28,Dauer,NGM,20211119_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 7.Project Maximum Z_XY1637359257_Z0_T0_merged.tif:2,30.817,6642.241,2778,2323,34455,204691.336,4841,4569862,,1328.859,,,5313.382,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2320,srd-28,Dauer,NGM,20211119_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 7.Project Maximum Z_XY1637359257_Z0_T0_merged.tif:2,23.516,6856.141,2684,2354,17317,161226.125,6700,3599474,,1328.859,,,5527.282,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2320,srd-28,Dauer,NGM,20211120_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 1.Project Maximum Z_XY1637443457_Z0_T0_merged.tif:2,32.698,13577.832,2528,2080,41192,443965.936,11527,9911817,,1338.339,,,12239.493,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2320,srd-28,Dauer,NGM,20211120_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 1.Project Maximum Z_XY1637443457_Z0_T0_merged.tif:2,27.547,13834.711,5909,2046,47348,381102.298,11887,8508347,,1338.339,,,12496.372,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2320,srd-28,Dauer,NGM,20211120_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637443514_Z0_T0_merged.tif:2,21.545,27311.921,3039,2877,65535,588428.499,25656,13137034,,1669.942,,,25641.979,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2320,srd-28,Dauer,NGM,20211120_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637443514_Z0_T0_merged.tif:2,22.62,19679.36,2931,2536,65535,445142.163,17710,9938077,,1669.942,,,18009.418,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2320,srd-28,Dauer,NGM,20211120_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637443579_Z0_T0_merged.tif:2,24.859,14463.694,2471,2320,52989,359557.683,13513,8027350,,1538.985,,,12924.709,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2320,srd-28,Dauer,NGM,20211120_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637443579_Z0_T0_merged.tif:2,26.113,16646.638,3176,2218,52722,434701.828,15344,9704990,,1538.985,,,15107.653,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2320,srd-28,Dauer,NGM,20211120_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637443579_Z0_T0_merged.tif:2,17.29,12303.052,6293,2700,44156,212714.224,12032,4748978,,1538.985,,,10764.067,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2320,srd-28,Dauer,NGM,20211120_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637443579_Z0_T0_merged.tif:2,23.516,13714.034,2291,2178,42638,322493.458,12438,7199868,,1538.985,,,12175.049,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2320,srd-28,Dauer,NGM,20211120_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 5.Project Maximum Z_XY1637443750_Z0_T0_merged.tif:2,33.997,14726.686,3379,2741,62300,500660.34,12190,11177555,,1471.405,,,13255.281,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX2320,srd-28,Dauer,NGM,20211120_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 5.Project Maximum Z_XY1637443750_Z0_T0_merged.tif:2,26.472,15398.325,2789,2449,46600,407621.735,14492,9100410,,1471.405,,,13926.92,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2320,srd-28,L3,NGM,20211209_PHX2320_srd-28-t2A-mNG_TKR01_L3.Project Maximum Z_XY1639065228_Z0_T0_merged.tif:2,31.041,2109.853,2035,1495,3111,65491.022,2105,1462128,2,1217.032,,,892.821,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2320,srd-28,L3,NGM,20211209_PHX2320_srd-28-t2A-mNG_TKR01_L3.Project Maximum Z_XY1639065228_Z0_T0_merged.tif:2,18.812,1930.617,1732,1495,2488,36319.655,1925,810859,2,1217.032,,,713.585,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2320,srd-28,L3,NGM,20211209_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 1.Project Maximum Z_XY1639065312_Z0_T0_merged.tif:2,16.528,2006.889,2181,1512,2645,33170.046,2038,740542,2,1269.822,,,737.067,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2320,srd-28,L3,NGM,20211209_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 1.Project Maximum Z_XY1639065312_Z0_T0_merged.tif:2,22.351,2131.886,1780,1587,3189,47649.775,2089,1063811,2,1269.822,,,862.064,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2320,srd-28,L3,NGM,20211209_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 2.Project Maximum Z_XY1639065385_Z0_T0_merged.tif:2,45.867,2295.229,1703,1421,4147,105274.276,2221,2350314,2,1241.669,,,1053.56,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2320,srd-28,L3,NGM,20211209_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 2.Project Maximum Z_XY1639065385_Z0_T0_merged.tif:2,22.441,2109.09,2443,1484,3155,47329.201,2081,1056654,2,1241.669,,,867.421,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2320,srd-28,L3,NGM,20211209_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639065455_Z0_T0_merged.tif:2,47.434,3581.563,2151,1622,6448,169888.861,3538,3792875,2,1254.983,,,2326.58,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2320,srd-28,L3,NGM,20211209_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 4.Project Maximum Z_XY1639065531_Z0_T0_merged.tif:2,30.19,2020.366,1948,1584,2581,60993.903,1998,1361727,2,1262.417,,,757.949,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2320,srd-28,L3,NGM,20211209_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 4.Project Maximum Z_XY1639065531_Z0_T0_merged.tif:2,30.279,1941.13,1989,1616,2529,58775.689,1919,1312204,2,1262.417,,,678.713,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2320,srd-28,L3,NGM,20211209_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639065635_Z0_T0_merged.tif:2,40.178,2371.429,2366,1458,4089,95279.393,2384,2127172,2,1234.037,,,1137.392,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2320,srd-28,L3,NGM,20211209_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639065635_Z0_T0_merged.tif:2,27.323,1818.793,1741,1436,2572,49694.645,1811,1109464,2,1234.037,,,584.756,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2320,srd-28,L3,NGM,20211209_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 6.Project Maximum Z_XY1639065706_Z0_T0_merged.tif:2,31.22,2569.42,2022,1688,4824,80216.612,2559,1790886,2,1274.014,,,1295.406,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX2320,srd-28,L3,NGM,20211209_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 6.Project Maximum Z_XY1639065706_Z0_T0_merged.tif:2,32.384,2555.746,2287,1621,4671,82766.059,2506,1847804,2,1274.014,,,1281.732,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2320,srd-28,L3,NGM,20211214_PHX2320_srd-28-t2A-mNG_TKR01_L3.Project Maximum Z_XY1639507314_Z0_T0_merged.tif:2,33.28,3653.152,1949,1594,11368,121577.425,3591,2714292,2,1275.375,,,2377.777,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2320,srd-28,L3,NGM,20211214_PHX2320_srd-28-t2A-mNG_TKR01_L3.Project Maximum Z_XY1639507314_Z0_T0_merged.tif:2,20.515,2834.69,2318,1803,4867,58152.37,2791,1298288,2,1275.375,,,1559.315,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2320,srd-28,L3,NGM,20211214_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 1.Project Maximum Z_XY1639507442_Z0_T0_merged.tif:2,20.739,4506.801,3770,2108,7209,93464.304,4453,2086649,2,1301.369,,,3205.432,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2320,srd-28,L3,NGM,20211214_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 2.Project Maximum Z_XY1639507513_Z0_T0_merged.tif:2,35.027,3154.812,2468,1573,13352,110503.648,2499,2467063,2,1279.094,,,1875.718,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2320,srd-28,L3,NGM,20211214_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 2.Project Maximum Z_XY1639507513_Z0_T0_merged.tif:2,37.535,3252.854,1707,1542,12421,122097.007,2992,2725892,2,1279.094,,,1973.76,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2320,srd-28,L3,NGM,20211214_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639507595_Z0_T0_merged.tif:2,43.672,4309.825,2052,1748,13286,188217.754,4002,4202079,2,1271.725,,,3038.1,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2320,srd-28,L3,NGM,20211214_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639507595_Z0_T0_merged.tif:2,49.674,3162.568,1971,1713,7878,157096.968,3010,3507288,2,1271.725,,,1890.843,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2320,srd-28,L3,NGM,20211214_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 4.Project Maximum Z_XY1639507672_Z0_T0_merged.tif:2,38.566,2281.473,2057,1549,4426,87986.249,2217,1964348,2,1270.428,,,1011.045,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2320,srd-28,L3,NGM,20211214_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639507798_Z0_T0_merged.tif:2,21.948,2744.904,2254,1770,5163,60244.808,2701,1345003,2,1288.087,,,1456.817,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX2320,srd-28,L3,NGM,20211214_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639507798_Z0_T0_merged.tif:2,27.502,2838.448,2379,1639,5241,78063.078,2805,1742807,2,1288.087,,,1550.361,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2320,srd-28,L3,NGM,20211217_PHX2320_srd-28-t2A-mNG_TKR01_L3.Project Maximum Z_XY1639757026_Z0_T0_merged.tif:2,30.906,1966.233,1743,1419,2732,60768.78,1960,1356701,2,1232.919,,,733.314,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2320,srd-28,L3,NGM,20211217_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 1.Project Maximum Z_XY1639757093_Z0_T0_merged.tif:2,35.52,2217.855,2082,1426,4093,78777.593,2200,1758759,2,1237.035,,,980.82,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2320,srd-28,L3,NGM,20211217_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 2.Project Maximum Z_XY1639757165_Z0_T0_merged.tif:2,38.969,4644.679,3174,1853,12315,180996.993,4461,4040871,2,1250.962,,,3393.717,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2320,srd-28,L3,NGM,20211217_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 2.Project Maximum Z_XY1639757165_Z0_T0_merged.tif:2,32.608,2911.809,1704,1570,6409,94949.055,2683,2119797,2,1250.962,,,1660.847,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2320,srd-28,L3,NGM,20211217_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639757223_Z0_T0_merged.tif:2,30.951,2234.007,1866,1604,3703,69144.716,2216,1543699,2,1254.45,,,979.557,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2320,srd-28,L3,NGM,20211217_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639757223_Z0_T0_merged.tif:2,31.981,2220.535,2364,1577,3826,71015.347,2193,1585462,2,1254.45,,,966.085,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2320,srd-28,L3,NGM,20211217_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 4.Project Maximum Z_XY1639757295_Z0_T0_merged.tif:2,21.231,1990.466,1746,1571,2872,42260.004,1941,943481,2,1249.113,,,741.353,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2320,srd-28,L3,NGM,20211217_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 4.Project Maximum Z_XY1639757295_Z0_T0_merged.tif:2,21.455,2065.499,1858,1554,2882,44315.624,2057,989374,2,1249.113,,,816.386,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2320,srd-28,L3,NGM,20211217_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639757374_Z0_T0_merged.tif:2,30.19,2910.636,1862,1654,5240,87870.732,2909,1961769,2,1275.921,,,1634.715,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX2320,srd-28,L3,NGM,20211217_PHX2320_srd-28-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639757374_Z0_T0_merged.tif:2,33.459,2867.542,2538,1564,6773,95945.981,2847,2142054,2,1275.921,,,1591.621,,,,,,,,,,,,,,,,,,,,,,
