,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZK265.3,1590.324526,-0.770653065,1.508512107,-0.509797827,0.610193108,0.731780313
ZK265.7,655.6917604,2.823316855,1.610854273,1.784460306,0.074348899,0.147927632
ZK287.1,18.35674371,2.938232872,1.352214015,-2.121594251,0.033871826,0.078567892
ZK287.7,31.10949997,1.850428679,1.421690223,-2.838586536,0.004531383,0.026660755
ZK287.9,99.9410945,-0.138405783,1.577406667,-2.413774725,0.015788221,0.046518466
ZK353.10,14.1990671,2.339776526,1.524184834,0.114391941,0.908927102,0.94738485
ZK353.4,147.9599235,0.071126087,1.626924601,-2.371630388,0.017709797,0.049293424
ZK354.2,168.8375891,-0.576372576,1.388904917,-1.717835892,0.085826553,0.16530672
ZK354.3,84.62448824,-1.587012171,1.502839596,-1.051562715,0.293000222,0.433482622
ZK354.6,49.65582733,-3.969710291,1.464771778,-2.692138758,0.00709954,0.033312981
ZK354.7,576.5538174,1.958155575,1.528385255,1.291275996,0.196607991,0.318778402
ZK354.8,291.1408731,-0.226383313,1.612683703,-2.406290707,0.016115435,0.047074115
ZK355.2,70.25072269,-1.368786707,1.52632336,-2.534669074,0.01125536,0.040538701
ZK370.4,856.120326,-1.040276737,1.572195037,-1.225233745,0.220487164,0.348567947
ZK381.62,10.66486689,0.928608681,1.307832192,-3.021461351,0.002515578,0.019711333
ZK384.7,320.7031795,0.880143306,1.526936086,-0.263328699,0.792297241,0.869371225
ZK402.3,64.72192908,1.034077209,1.330443691,-2.750931671,0.005942604,0.030609215
ZK402.5,11.02732831,0.728912757,1.245785532,-3.548842073,0.000386929,0.005917239
ZK418.11,1266.354885,5.559851223,1.614710399,3.637123503,0.0002757,0.004622286
ZK418.2,634.5612475,-1.038701162,1.649128066,-2.325980707,0.02001958,0.053261465
ZK418.5,141.9714711,-0.713591245,1.647700377,-1.476830467,0.139721087,0.243150076
ZK430.7,89.59022125,-0.346672513,1.539422768,-2.022856563,0.043087938,0.095674641
ZK470.1,6.180016787,1.068623512,1.252232274,-3.115092967,0.001838869,0.016919952
ZK470.2,922.3056971,-1.074271254,1.445979227,-0.741231936,0.458552823,0.600273748
ZK470.8,1.395287003,4.370255524,0.926985858,-3.019310328,0.002533509,0.019762882
ZK484.3,68.48383815,0.722032716,1.532173174,-2.480901527,0.013105057,0.042884005
ZK484.4,363.234899,1.28660479,1.61969774,-0.016929229,0.986493075,0.990245863
ZK484.6,130.1547583,-1.268702538,1.476491907,-2.750172693,0.005956386,0.030632426
ZK484.7,98.32053812,0.767475016,1.644031852,-2.319035189,0.020393128,0.053775871
ZK507.1,78.63674781,-0.143283128,1.447984206,-2.692212071,0.00709798,0.033312981
ZK507.3,111.9859823,-7.364460834,1.393681524,-5.171464029,2.32E-07,2.53E-05
ZK512.10,63.7478999,-1.581045421,1.661462771,-0.945580802,0.34436244,0.48916982
ZK512.11,8.545869977,-0.995248833,1.277447449,-3.010521963,0.002607991,0.020133381
ZK512.2,164.9654382,0.084942995,1.695846159,-1.056716489,0.290640997,0.431336348
ZK512.4,55.09972092,1.095433521,1.545267034,-0.549467252,0.582684832,0.710417074
ZK512.7,919.047925,-1.140361232,1.33699405,-0.851524649,0.394477977,0.542076367
ZK512.8,113.1646232,0.70559469,1.604048407,-2.480446164,0.013121808,0.042884005
ZK524.4,110.7223946,-5.965299331,1.479209648,-3.993349757,6.51E-05,0.001593569
ZK546.14,423.3603984,-0.064421302,1.341394164,-0.048027983,0.961693941,0.976608818
ZK546.19,7.634153379,-3.307870331,1.347482003,-2.415731446,0.015703639,0.046413273
ZK546.2,1348.910318,1.440759965,1.591881101,0.911467613,0.362049043,0.508502102
ZK546.5,54.51213356,-2.103997162,1.516840405,-2.525121407,0.011565833,0.040810161
ZK550.2,45.299788,2.794384084,1.486870799,-1.981217758,0.047566859,0.103701907
ZK550.3,482.5666051,-0.00867834,1.624144749,-1.023498902,0.306072019,0.447309674
ZK550.5,233.938497,0.879802655,1.548952242,-2.111536536,0.034726221,0.080229015
ZK550.6,188.5465666,0.232783065,1.637615198,-1.981965223,0.047483133,0.103540987
ZK563.2,7.378504112,4.582635989,1.246398903,-2.985422077,0.002831873,0.020859599
ZK563.7,25.59734388,-4.186684396,1.299866728,-3.187671328,0.001434235,0.014920897
ZK593.2,10.4780845,3.005335224,1.298642535,-3.135851451,0.00171356,0.016526437
ZK593.3,80.42699056,-0.498693234,1.619561731,-2.432348474,0.015001267,0.045526053
ZK596.1,120.7749874,2.204146993,1.51894621,-2.711618197,0.006695567,0.0323924
ZK596.2,205.7920004,1.168340084,1.65054443,-0.195423973,0.845061051,0.905392268
ZK6.11,47098.24575,-0.645685464,0.473193201,-1.364516684,0.172405007,0.287433407
ZK616.1,7.982780346,2.325804959,1.261491216,-3.169193728,0.001528625,0.01550807
ZK616.5,79.47393741,-3.929936218,1.496958303,-2.740988916,0.006125457,0.031043378
ZK616.61,724.7379975,0.926694173,1.71552244,0.543982673,0.586453396,0.714045295
ZK622.1,132.6732187,0.164924084,1.713803454,0.096332698,0.923256343,0.955739594
ZK622.5,19.73808884,3.937562963,1.376207726,-1.249673007,0.211419022,0.337398271
ZK632.10,150.39796,0.518052162,1.661974929,-0.476399246,0.633789972,0.753121303
ZK632.11,125.9628854,1.815390365,1.39932519,-0.607214377,0.543708652,0.677689365
ZK632.12,93.04480767,-4.078136981,1.523692321,-2.694299435,0.007053676,0.033172287
ZK632.14,420.7708695,1.9173904,1.582781049,1.22305367,0.221309426,0.349444739
ZK632.2,236.6544052,0.552514556,1.452878292,-1.154896765,0.248132705,0.380995489
ZK632.4,384.3321505,0.281886661,1.459046212,-2.197618596,0.027976297,0.067454391
ZK632.9,113.0701831,1.471632712,1.358205197,-0.372716861,0.709359186,0.810388134
ZK637.12,28.26150846,-3.828638429,1.522838031,-2.50475687,0.012253559,0.04177168
ZK637.2,113.635894,-0.623536613,1.447145482,-2.603286191,0.009233484,0.037265742
ZK637.4,30.88408754,-2.918741139,1.342112651,-2.166912614,0.030241518,0.071740326
ZK643.2,121.8605841,0.087279453,1.60474476,-2.373285409,0.017630635,0.049229346
ZK643.5,539.1984523,0.863573544,1.570572302,0.551827146,0.581066787,0.708692502
ZK643.9,128.1726092,-1.147605722,0.975439577,-1.175973206,0.239605583,0.37136037
ZK652.6,77.14835615,-2.500685245,1.562774658,-2.495568232,0.012575557,0.042248855
ZK652.8,4.625415942,-3.739941264,1.240108682,-2.976274669,0.002917734,0.021185741
ZK662.2,4404.600299,0.616255449,1.20204122,0.51297491,0.607968871,0.730163834
ZK662.6,435.3017781,-0.388178236,1.673115727,-2.241694025,0.024981154,0.062081408
ZK669.3,85.60940229,1.674945088,1.486690201,-3.077649233,0.002086403,0.018070053
ZK669.5,720.5775982,3.604390645,1.641816442,2.261727527,0.023714243,0.059815327
ZK673.1,102.5725465,-1.867609307,1.538803248,-1.207648464,0.227182509,0.356883939
ZK673.2,168.6351244,0.672069736,1.660055649,-1.642181173,0.100552463,0.186383404
ZK682.7,6.47938104,1.706087631,1.402760556,0.133349532,0.893916956,0.937351933
ZK686.2,110.3400128,-6.753781483,1.419000904,-4.657698352,3.20E-06,0.000196467
ZK686.3,828.5472268,-0.414446597,1.527689245,-1.28691163,0.198125091,0.320640932
ZK686.5,273.8199614,0.295605804,1.37376329,-2.848676843,0.004390145,0.026247889
ZK688.10,183.1249758,-2.624339094,1.600613333,-1.627247323,0.103684581,0.190767209
ZK688.11,32.00489248,-4.901010068,1.389273436,-3.476796382,0.000507443,0.007320777
ZK688.5,385.4764892,-2.717406317,1.559178793,-2.227740424,0.02589783,0.063664347
ZK688.9,147.525473,1.293003624,1.55049851,-1.196745149,0.231405903,0.361939901
ZK742.6,26.17063406,3.344302359,1.444545087,0.81107715,0.417321367,0.562949978
ZK742.7,886.9497862,3.729274021,1.397132527,2.696528605,0.007006638,0.033010525
ZK783.6,365.241527,-1.955803717,1.654988815,-1.173004527,0.24079399,0.372772081
ZK792.1,314.5825443,1.839157856,1.758167344,0.17912611,0.85783868,0.91345958
ZK792.4,16.2444715,2.331239516,1.354288009,-3.287915399,0.001009322,0.012048417
ZK792.5,703.614631,0.59504925,1.608974165,0.370867286,0.710736383,0.811616845
ZK792.7,89.81201462,2.554275322,1.562323564,-1.771096997,0.076544573,0.151192902
ZK795.2,254.5975736,0.000108076,1.613808061,-1.5955863,0.110581188,0.20060805
ZK795.3,46.22996728,-1.331175856,1.505186752,-2.583387979,0.009783523,0.038182229
ZK809.1,43.01540295,-2.138824524,1.560542287,-1.362570427,0.173017934,0.288133342
ZK809.3,427.9777195,-1.298226907,1.434048123,-1.440980625,0.149590157,0.256816105
ZK809.5,117.4820898,1.044949612,1.537412858,-0.72065891,0.4711194,0.61257838
ZK809.8,386.4773616,0.877350691,1.630651777,0.540525162,0.588834913,0.715659841
ZK813.1,210.5846428,-1.120698385,1.802027332,-0.616900086,0.53730063,0.671947448
ZK813.2,414.7901502,-0.079798625,1.81236516,-0.043979304,0.964920901,0.978439683
ZK813.5,15.72594301,-3.416215737,1.315701974,-3.148161958,0.001643006,0.016200138
ZK813.6,0.197369136,8.597639859,1.002946224,0.308570514,0.757648254,0.845654628
ZK813.7,1083.032676,-0.200521764,1.570298315,-0.127614079,0.898454389,0.940504719
ZK816.1,1.112266883,4.601331493,0.936754145,-2.536343617,0.011201676,0.040428358
ZK822.2,66.680261,-0.910510844,1.546905766,-2.533159171,0.011303961,0.040597597
ZK822.4,6881.878196,2.696189085,0.809343563,3.332860057,0.000859582,0.010856506
ZK822.5,414.5947578,-2.276741932,1.623226354,-1.392072821,0.163900348,0.276431314
ZK822.6,19.08077905,4.245264166,1.420585752,-2.126186834,0.033487706,0.077815148
ZK829.1,28.91620012,1.851537432,1.309359948,-3.336457589,NA,NA
ZK829.3,139.4511136,0.760338356,1.675539715,-2.292973791,0.021849514,0.056405876
ZK829.7,909.0648179,1.154548258,1.660045168,0.700490974,0.48362074,0.623093453
ZK84.1,1630.096099,-0.049678483,1.514890126,-0.03279985,0.973834198,0.982772772
ZK84.2,297.3539189,-0.320358552,1.703193636,-0.187749759,0.851072821,0.909389926
ZK84.5,16.75518068,2.290235686,1.293434576,-4.424336742,9.67E-06,0.000433665
ZK849.1,165.7286699,-0.113872103,1.619190585,-2.157202087,0.030989922,0.07319985
ZK849.6,58.94330607,0.849601738,1.532714256,-1.809395155,0.070389635,0.141961719
ZK856.14,9.421642839,4.608185425,1.07811605,-3.288955729,0.001005598,0.012031472
ZK856.5,101.3553632,1.273477328,1.540782348,-2.089326253,0.036678365,0.083922348
ZK856.7,329.8884394,-0.847571378,1.433102778,-0.590417762,0.554910606,0.687492344
ZK858.2,122.0824391,-6.20486303,1.555913209,-3.919085824,8.89E-05,0.001975338
ZK858.5,65.43203263,-4.14499527,1.488831916,-2.755780968,0.005855219,0.030426748
ZK858.6,1034.965974,0.453040711,1.594523811,0.284676549,0.775891959,0.858585815
ZK858.8,161.0352795,-0.711824947,1.568991507,-2.590892648,0.009572735,0.03780235
ZK863.8,145.8744439,-0.297950722,1.49259768,-2.81048925,0.004946624,0.027868117
ZK867.9,0.308596689,1.144538692,0.998534355,-1.714906145,0.086362436,0.166063263
ZK896.1,16.80552946,-0.367008715,1.617052443,-0.226878004,0.820518607,0.889217963
ZK896.4,159.7492537,0.226579767,1.57113943,-2.632065663,0.008486746,0.036200464
ZK899.2,136.2634944,1.726693522,1.577942787,-2.017084977,0.043686646,0.096757213
ZK909.3,186.2912802,-1.517763487,1.352660359,-1.119502543,0.262925807,0.398528523
ZK909.6,24.30751962,-0.242406435,1.439716081,-2.828410728,0.004677975,0.027175442
ZK930.4,249.8900174,-2.841210535,1.694029261,-1.660198795,0.096874467,0.181433724
ZK930.6,78.21500589,1.487353411,1.614970437,-1.201196376,0.229675035,0.360041383
ZK930.7,59.77050999,1.52480702,1.590845243,-2.458755049,0.013941971,0.043896516
ZK938.1,1371.49356,-1.335538133,1.593130821,-0.83450021,0.403999169,0.550022331
ZK938.10,0.121178839,8.343832364,0.841154604,-0.700215493,0.483792738,0.623238178
ZK938.3,2.110152874,7.943512403,0.971675762,-2.455358275,0.014074424,0.044159614
ZK945.7,2140.063861,0.843423041,1.450525655,0.582727449,0.560076792,0.690853399
ZK971.1,312.6629945,3.606872664,1.616450691,2.290371327,0.0219998,0.056653825
ZK973.1,165.631683,-1.897280795,1.521326283,-1.986094776,0.047022801,0.102738953
ZK973.11,876.3730097,0.670969455,1.460958865,-2.441517987,0.01462566,0.045010317
ZK994.6,1.91801563,2.518611253,1.016410832,-3.201086249,0.001369105,0.01462199
aagr-1,1087.252533,1.181893433,1.422535015,-0.232853294,0.815875327,0.886212333
aagr-2,2018.924751,0.028801606,1.279657633,0.022035603,0.982419555,0.988083904
aagr-3,1069.750022,-0.620695642,1.401314096,-1.26640226,0.205369102,0.329404219
aagr-4,2039.353413,-1.034108992,1.163517218,-1.703166735,0.08853687,0.169123557
aak-1,144.3477621,0.53703577,1.631945076,-1.01290657,0.31110479,0.453188582
aak-2,129.8756963,1.200657343,1.606371846,-1.911455318,0.055946094,0.118099626
aakb-1,66.45259869,0.550541945,1.334925248,-2.988899014,0.002799847,0.020755221
aakg-1,193.0424134,-1.339255422,1.368194967,-2.170651387,0.029957534,0.07122842
aakg-2,44.72329091,-2.483424439,1.48534239,-2.60857099,0.009092115,0.037002092
aakg-3,12.7171655,3.301836964,1.210445031,-3.885556192,0.000102096,0.002163066
aars-1,597.127867,-1.532330977,1.702845,-0.89335513,0.371667023,0.518922879
aars-2,629.4693212,-4.402862837,1.618192757,-2.693409709,0.00707253,0.033221762
aat-2,90.45937565,2.052046137,1.577060667,-2.494332132,0.01261944,0.042316587
aat-3,45.6560392,0.376318979,1.362032604,-2.958301557,0.003093393,0.021861762
aat-5,82.00301882,2.794925615,1.511609999,-1.870167239,0.061460598,0.127677436
aat-6,140.5342828,0.989979429,1.697705936,-0.466807852,0.640637357,0.758324705
abcf-1,737.69314,1.24878972,1.429905253,-0.170433007,0.864669616,0.917319674
abcf-2,2162.474853,0.197093142,1.138743685,0.173098842,0.862573735,0.916259805
abcf-3,655.9659749,-1.01064177,1.630240677,-0.617394001,0.536974878,0.671781363
abf-4,8.134483592,2.662958115,1.266820143,-3.421041083,NA,NA
abf-5,923.5572318,0.399031146,1.608137037,0.248569173,0.803694057,0.877462958
abf-6,1029.996927,1.240843476,1.487567401,0.837385935,0.402375669,0.548312311
abhd-11.2,466.2831303,-1.19275748,1.610064107,-2.381029964,0.017264308,0.048619583
abhd-12,1069.921602,-2.125070322,1.442006297,-1.467774547,0.142165474,0.246500394
abhd-5.2,843.700897,-1.389732803,1.647577547,-0.838748228,0.401610609,0.547724646
abi-1,131.4495375,-6.502243271,1.344588803,-4.791791281,1.65E-06,0.000121588
abl-1,119.0250629,2.092191579,1.490019409,-2.593851135,0.009490757,0.037735561
abt-2,204.277947,0.277827871,1.610867032,-1.689253398,0.09117088,0.172984531
abt-4,253.3996326,-0.478908324,1.468316612,-2.377335808,0.017438205,0.048953255
abt-5,376.2723497,-0.360995757,1.686429469,-2.273606297,0.022989669,0.058439301
abts-1,4270.86562,0.846284119,1.115623535,0.75901277,0.447844918,0.59027217
abts-3,191.1469167,1.872795298,1.560442506,-1.771827936,0.076423124,0.151018664
abu-1,319.0911532,0.57534694,1.791033151,0.323075495,0.746638068,0.837122651
abu-10,690.0602317,-0.813849249,1.720387799,-0.470861638,0.637739545,0.756578307
abu-11,263.4069791,-1.828897034,1.600131056,-1.13607208,0.255926399,0.389956416
abu-12,1326.68073,-0.632803017,1.53347631,-0.41185547,0.680445361,0.788516239
abu-13,6745.918031,-0.035206376,1.016382144,-0.034645465,0.972362447,0.982260945
abu-14,3197.407275,-0.603585199,1.452220901,-0.415068247,0.678091943,0.786439079
abu-15,211.4497018,-1.030633735,1.752556643,-0.584283128,0.559029842,0.690485064
abu-8,485.1666776,-5.581732962,1.474417373,-3.75265289,0.000174973,0.003240414
acaa-2,986.4398535,-0.245229959,1.358547897,-0.180442347,0.856805311,0.912824508
acbp-1,1125.517667,1.039910415,1.024279121,1.015755098,0.309746023,0.451639367
acbp-3,215.5871383,0.601579533,1.609790957,0.374761954,0.707837512,0.80916743
acc-4,9.774025367,2.863743239,1.297365317,-3.169870582,NA,NA
acd-3,80.13014248,0.429735034,1.621791064,-2.431984877,0.015016334,0.045528479
acd-5,36.17131858,1.505201331,1.458568381,-2.706277273,0.006804221,0.0325817
acdh-1,33044.765,-1.268874863,0.588730202,-2.155163613,0.031149033,0.073400631
acdh-10,812.5321845,0.429449335,1.620126316,-0.631955667,0.527415846,0.6622368
acdh-11,820.0474554,-2.441030263,1.587564501,-2.468229603,0.013578319,0.043475759
acdh-12,688.1194825,-0.375674474,1.539089969,-0.976459178,0.328836968,0.473034311
acdh-13,908.770205,-4.794360722,1.470835891,-3.236876287,0.001208458,0.013601662
acdh-2,102.9499861,-1.705398783,1.753450397,-0.963705971,0.33519336,0.479531789
acdh-3,515.5047532,0.603771999,1.514166538,-0.530869158,0.595509452,0.720830129
acdh-4,255.575757,-3.195007326,1.524500137,-2.081204368,0.037415204,0.085365182
acdh-5,103.7075342,-0.00600383,1.552558414,-2.070576518,0.038398388,0.087132559
acdh-6,102.4406631,-0.559924103,1.618463323,-0.345191721,0.729950243,0.825062235
acdh-7,343.7321227,-1.391482797,1.637057759,-0.845399959,0.397887567,0.544906279
acdh-8,878.9233196,-2.492315416,1.576952541,-1.569673177,0.116491165,0.209099538
acdh-9,1393.632838,0.618694345,1.254407678,0.493576108,0.621605578,0.741843017
acds-10,413.6708584,-0.755348825,1.6262666,-0.463028059,0.643344255,0.760064557
ace-3,12.93865683,0.245035757,1.336360943,-3.105985726,0.001896459,0.017150226
acer-1,2563.985278,-0.36802626,1.261282436,-0.291671562,0.770537755,0.854743718
acin-1,184.9405131,0.166463189,1.323039278,-2.385893343,0.017037692,0.048397794
acl-12,60.27383648,1.331349286,1.523035528,-2.737542944,0.006190004,0.031143039
acl-13,240.2364925,-2.632493973,1.713669372,-2.23797726,0.025222538,0.062562197
acl-14,532.6125318,-1.157687218,1.532175571,-2.586902758,0.009684292,0.037984389
acl-2,421.2506598,1.386003908,1.565684163,0.890596978,0.373145421,0.520222093
acl-3,346.4123755,1.368213572,1.682607935,0.821032081,0.411627995,0.557489092
acl-4,290.4960502,-0.191866924,1.611982866,-0.118932952,0.905328475,0.945426507
acl-5,254.5839315,-1.877666662,1.660361405,-1.122550529,0.261628436,0.396907627
acl-6,266.097806,-2.518263043,1.72405679,-2.12595271,0.033507197,0.077843122
acl-7,211.4122718,0.244843636,1.73163803,-0.581236565,0.561081027,0.691748268
acl-8,10.60271719,1.844437397,1.286429637,-2.399091202,0.01643582,0.047383976
acl-9,240.6713189,-0.6684606,1.587062002,-1.552577251,0.120524164,0.215265884
acly-1,1016.161022,1.29665338,1.456935266,-0.228258907,0.819444969,0.888518914
acly-2,835.0878616,-0.316387286,1.63391847,-1.444458675,0.148609996,0.255343216
acn-1,593.9440505,-2.288213694,1.74346133,-1.298630016,0.194070932,0.315350168
aco-1,1732.98839,-0.726250779,1.372546195,-0.528486661,0.597161603,0.722082998
aco-2,1118.884089,-1.797793736,1.480193662,-1.209714086,0.226388623,0.35585089
acox-1.1,258.500487,-0.082539121,1.595786391,-1.205109722,0.228160947,0.358097835
acox-1.2,545.6079335,-5.681243166,1.557481114,-3.615242438,0.000300067,0.004920246
acox-1.4,519.1056366,-6.261538439,1.505338724,-4.117137043,3.84E-05,0.001071333
acox-1.5,127.7654232,-3.943923296,1.490435198,-2.625082987,0.008662785,0.036426244
acox-1.6,59.03378804,1.498211592,1.581934705,-2.446678075,0.014417955,0.044645729
acox-3,284.5265233,-0.557858456,1.758254854,-0.316031647,0.751978487,0.841123934
acp-2,86.46983563,0.911529704,1.568726113,-2.614788754,0.008928266,0.036758272
acp-6,4170.893554,0.580656918,1.247465478,0.465775838,0.641375962,0.758769047
acp-7,14.11773135,1.820231427,1.289385226,-3.219885734,0.001282417,0.014085011
acr-15,92.03422233,-4.783814645,1.561856655,-2.652876102,0.007980916,0.035128208
acr-16,13.5143889,3.932016567,1.34004949,-3.039455286,0.002370064,0.019160462
acr-19,9.759055815,4.68706703,1.110650977,-4.343064796,1.41E-05,0.000553816
acr-3,17.27617762,-0.052968781,1.386461091,-3.318411946,0.000905309,0.011263082
acr-8,47.99355461,1.839147321,1.552548761,-1.857858618,0.063189094,0.130436777
acs-1,3414.999035,-1.512809428,1.293522646,-1.167395595,0.243050649,0.375486471
acs-10,627.5912846,-0.570330741,1.615384637,-1.759528753,0.078487741,0.154272573
acs-11,205.8743276,1.914206558,1.322257942,-2.080208732,0.037506392,0.085517193
acs-13,815.4216902,0.289250962,1.481495622,-1.726885677,0.084188197,0.162871962
acs-14,381.5995813,-0.722616485,1.560412488,-1.973111453,0.048482866,0.1052814
acs-18,175.0600239,-4.363529352,1.530065287,-2.825318924,0.004723358,0.027272234
acs-19,2867.609669,0.741861248,1.243342188,0.597175203,0.550390413,0.683814424
acs-21,60.33003293,2.45614574,1.474470635,0.355144182,0.722481579,0.819717585
acs-3,767.2859929,4.602503532,1.554092375,2.00347859,0.045125943,0.099376023
acs-4,2766.268305,1.057746647,1.50471195,0.7054081,0.480556305,0.620292957
acs-5,1338.252153,0.54439478,1.473202379,0.370079452,0.711323292,0.811814725
acs-6,213.7133631,-0.746604944,1.64720238,-2.370652749,0.017756705,0.049379335
acs-7,212.6306612,-0.024831453,1.679450711,-0.014856211,0.988146895,0.990898072
acs-9,26.66686954,-0.611305031,1.479361368,-2.72732448,0.006385022,0.03150629
acsd-1,517.2417874,0.611704678,1.385628329,-0.606247746,0.544350252,0.67816536
act-1,3669.986813,0.161221644,0.593826527,0.271494504,0.786010727,0.86519992
act-2,5456.549751,0.67183966,0.766126439,0.877002503,0.380485278,0.527848152
act-3,1796.502417,-0.286795432,0.786975366,-0.364416157,0.715547272,0.814948343
act-4,165774.0234,-0.353723988,0.369377948,-0.957622031,0.338253386,0.482771912
act-5,5165.603652,0.680300553,0.820763655,0.828957147,0.407128656,0.552923665
actl-1,20.02912347,2.048672877,1.291755754,-3.137557935,0.001703616,0.016476175
acy-1,460.6912659,-0.890235679,1.508983198,-1.511678224,0.130615741,0.230141939
acy-3,326.9791985,1.120589354,1.621709513,-0.733620753,0.463179909,0.605088237
ada-2,186.3916499,-0.30223217,1.426552471,-1.35218387,0.176316502,0.292327464
add-1,40.15507879,1.414989061,1.558396509,-1.528933019,0.12628105,0.223787846
add-2,1158.374322,1.833146692,1.494145893,1.234626918,0.216969386,0.344374828
ador-1,228.9058819,4.603844818,1.716609199,1.99050585,0.04653524,0.101963622
adr-1,141.8448341,-0.616962637,1.543056345,-2.399398311,0.01642204,0.047370398
ads-1,1035.566099,0.300475264,1.449349984,0.207463409,0.835647967,0.899087661
adsl-1,349.3239922,-0.698829013,1.513830994,-2.550530257,0.010755919,0.039784421
adss-1,1391.851511,0.203455578,1.459360162,-0.379357573,0.704422352,0.806587532
adt-2,421.6137612,-6.087257115,1.575603946,-3.818366897,0.000134338,0.002677788
aex-2,5.208878008,5.251122546,1.072376639,-4.06995972,4.70E-05,0.001249713
aex-3,134.0144088,-0.12287598,1.625887367,-0.075554909,0.939773211,0.963479701
aex-5,3684.573068,-0.750822958,0.844812769,-0.888623663,0.374205369,0.521361954
aex-6,225.9587929,2.413168923,1.671676735,1.47129805,0.14121053,0.245210971
aexr-1,9.030488427,-2.433441451,1.236440948,-3.070105891,0.002139829,0.018326199
aexr-2,15.37958788,-1.989625613,1.525749392,-1.294700942,0.195423415,0.317103863
afd-1,789.805735,-2.577122767,1.362802238,-2.785837996,0.005338955,0.029165995
afmd-2,45.29935739,-3.669930889,1.466866189,-2.875696498,0.004031371,0.025135576
age-1,210.8019868,-0.255064756,1.477779549,-1.798254798,0.072136639,0.14470323
agef-1,1933.077411,0.904873124,1.452251696,0.624570059,0.532253276,0.667152942
agl-1,652.6358799,-1.22707062,1.642941704,-2.338951385,0.01933795,0.052054154
agmo-1,335.7505739,-1.856438171,1.745966881,-1.053116299,0.292287694,0.432673605
agr-1,248.752699,0.927063483,1.615209429,-0.322160728,0.747330935,0.837719641
ags-3,1299.317625,2.10202554,1.32880372,1.587883813,0.112312614,0.202994507
agt-1,44.32465442,-0.734236021,1.55279954,-2.578997621,0.009908747,0.038332171
agxt-1,780.8116909,-1.088516423,1.523889488,-1.645766204,0.099811903,0.185471504
aha-1,49.96987464,-2.132282109,1.525966472,-2.228110073,0.025873176,0.063637572
ahcy-1,12573.89231,0.685141834,0.60181949,1.138482891,0.254918899,0.388988736
ahsa-1,1091.985621,0.72793923,1.534826832,0.47551291,0.634421433,0.753700167
ain-2,671.0638044,1.083541551,1.39943536,-0.616259945,0.53772297,0.67229924
aip-1,759.61677,-2.367531703,1.622551041,-1.448116849,0.147584374,0.253956966
aipl-1,241.2074027,0.276512766,1.665949737,-2.243831956,0.024843215,0.061841608
air-1,420.6591765,-0.826544885,1.635947954,-0.503456678,0.614643231,0.735427075
ajm-1,2425.313308,-0.8262692,1.13411772,-0.72815169,0.466520735,0.608037069
aka-1,391.032259,-0.376448525,1.268651412,-2.681248007,0.007334813,0.033819119
akap-1,1147.093249,0.695326961,1.381518979,0.503999126,0.614261991,0.735101569
akir-1,107.6496091,-0.368364937,1.647243097,-2.248751268,0.024528325,0.061320814
akt-1,400.1900998,1.20965766,1.679731332,-0.368037156,0.712845529,0.813201349
aldo-1,4946.562019,0.525742947,0.990669969,0.530798725,0.595558264,0.720830129
aldo-2,30275.83215,-0.708503743,0.439957745,-1.610379009,0.10731514,0.196031242
alfa-1,268.0464648,1.213259498,1.558999,-2.546581739,0.010878373,0.039872916
alg-1,83.91944875,1.563628195,1.617607253,-2.369391768,0.017817369,0.049485195
alg-2,147.2443931,1.267337199,1.535352713,-2.602648835,0.009250665,0.037306254
alg-3,939.4456577,-9.945742636,1.293428432,-7.545326609,4.51E-14,2.24E-11
alg-4,1114.227733,-2.677556744,1.61333646,-1.646503159,0.09966021,0.185350757
algn-1,170.8675604,0.632530589,1.66443857,-0.446961505,0.654902855,0.768093791
algn-11,149.0619139,1.555902067,1.369829491,-2.208904038,0.027181316,0.065948712
algn-2,232.5030184,1.148898487,1.750566671,-0.138163176,0.890111457,0.934698702
alh-1,1526.63802,-0.247990143,1.457999745,-0.169998166,0.865011579,0.917449832
alh-11,265.4361892,0.745239906,1.513871113,-1.858890297,0.06304269,0.130257998
alh-12,1388.743699,1.34658569,1.33685148,1.009656587,0.312659848,0.454900699
alh-13,580.5399751,-0.68544861,1.645985492,-0.415170181,0.678017326,0.786439079
alh-3,669.9087071,-1.020959771,1.437717965,-2.386879094,0.016992079,0.04832079
alh-4,672.3660011,-0.505963156,1.509420985,-0.831122396,0.405904489,0.551529485
alh-6,272.0853175,-4.066553392,1.526595306,-2.622292227,0.008734051,0.036490863
alh-7,48.45072458,-1.149470554,1.543770248,-2.605089986,0.009185013,0.037154648
alh-8,7764.522574,-0.73964414,1.072798557,-0.689185812,0.490706344,0.629736794
alh-9,1177.493416,-1.044089422,1.440283996,-0.72333521,0.469473966,0.611013584
alp-1,701.4868626,-2.723520366,1.54910658,-2.523365085,0.011623765,0.040810161
alx-1,624.1126997,-0.95831048,1.604000647,-0.595332013,0.551621561,0.684873098
aly-2,95.76792198,-3.203518166,1.585771427,-2.454372325,0.014113077,0.044194514
aly-3,230.0949409,1.128553286,1.515817347,-1.265239393,0.205785525,0.329883275
ama-1,775.6214979,-5.950205732,1.572145862,-3.747838637,0.000178365,0.003286374
aman-1,2697.397729,-2.114610338,1.431187754,-1.471819737,0.141069562,0.245090129
