Date,Strain ID,Receptor,Condition,Plate,File name/#,Area,Mean,Mode,Min,Max,Integrated Density,Median,Raw Integrated Density,Ch,Mean 1,Mean 2,Mean 3,Backsub Mean Fluorescence,Average Background mean fluorescence,RAW CTCF or corrected total cell fluorescence = Raw integrated density - (area of ROI X mean fluoresence of background readings),CTCF or corrected total cell fluorescence = Integrated density - (area of ROI X mean fluoresence of background readings),,ECTOPIC EXPRESSION (NOT IN AWA) TRUE/FALSE,,,,,,,,,,,,,,,,,
20211119,PHX1869,str-44,Dauer,NGM,20211119_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 4.Project Maximum Z_XY1637360750_Z0_T0_merged.tif:2,31.309,17689.475,65408,3267,65408,553845.323,12469,12364943,,1767.079,,,15922.396,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX1869,str-44,Dauer,NGM,20211119_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 4.Project Maximum Z_XY1637360750_Z0_T0_merged.tif:2,25.038,23301.75,65409,3544,65409,583440.688,15821,13025678,,1767.079,,,21534.671,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX1869,str-44,Dauer,NGM,20211119_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 6.Project Maximum Z_XY1637360901_Z0_T0_merged.tif:2,25.576,15007.991,2923,2429,55917,383844.26,13367,8569563,,1395.677,,,13612.314,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX1869,str-44,Dauer,NGM,20211119_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 6.Project Maximum Z_XY1637360901_Z0_T0_merged.tif:2,26.965,15111.498,65409,2210,65409,407474.46,11476,9097122,,1395.677,,,13715.821,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX1869,str-44,Dauer,NGM,20211120_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer.Project Maximum Z_XY1637441458_Z0_T0_merged.tif:2,31.488,16286.478,65535,2412,65535,512836.438,12792,11449394,,1344.65,,,14941.828,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX1869,str-44,Dauer,NGM,20211120_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer.Project Maximum Z_XY1637441458_Z0_T0_merged.tif:2,34.221,14771.834,65535,2190,65535,505503.474,11544,11285681,,1344.65,,,13427.184,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX1869,str-44,Dauer,NGM,20211120_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 5.Project Maximum Z_XY1637442033_Z0_T0_merged.tif:2,24.77,11747.524,17156,2155,65535,290983.164,9526,6496381,,1424.266,,,10323.258,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX1869,str-44,Dauer,NGM,20211120_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 5.Project Maximum Z_XY1637442033_Z0_T0_merged.tif:2,22.261,10421.913,3484,2351,47681,232006.54,10108,5179691,,1424.266,,,8997.647,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX1869,str-44,Dauer,NGM,20211120_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 7.Project Maximum Z_XY1637442145_Z0_T0_merged.tif:2,26.203,8026.075,2315,1964,36440,210307.841,5849,4695254,,1361.914,,,6664.161,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX1869,str-44,Dauer,NGM,20211120_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 7.Project Maximum Z_XY1637442145_Z0_T0_merged.tif:2,29.831,7210.85,2560,1915,33382,215108.244,5500,4802426,,1361.914,,,5848.936,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX1869,str-44,Dauer,NGM,20211120_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 8.Project Maximum Z_XY1637442282_Z0_T0_merged.tif:2,39.865,12843.118,65535,2177,65535,511984.547,7460,11430375,,1257.88,,,11585.238,,,,,,,,,,,,,,,,,,,,,,
20211120,PHX1869,str-44,Dauer,NGM,20211120_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 8.Project Maximum Z_XY1637442282_Z0_T0_merged.tif:2,36.64,11556.555,65535,2104,65535,423426.533,7768,9453262,,1257.88,,,10298.675,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX1869,str-44,L3,NGM,20211209_PHX1869_str44-t2A-mNG_TKR01_L3.Project Maximum Z_XY1639065868_Z0_T0_merged.tif:2,25.083,2743.25,3092,1628,4812,68809.72,2765,1536220,2,1252.309,,,1490.941,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX1869,str-44,L3,NGM,20211209_PHX1869_str44-t2A-mNG_TKR01_L3.Project Maximum Z_XY1639065868_Z0_T0_merged.tif:2,34.579,3054.035,2954,1794,6050,105605.778,3082,2357715,2,1252.309,,,1801.726,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX1869,str-44,L3,NGM,20211209_PHX1869_str44-t2A-mNG_TKR01_L3 - 1.Project Maximum Z_XY1639065970_Z0_T0_merged.tif:2,55.9,6121.79,2481,1925,18461,342207.396,5936,7639994,2,1284.915,,,4836.875,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX1869,str-44,L3,NGM,20211209_PHX1869_str44-t2A-mNG_TKR01_L3 - 1.Project Maximum Z_XY1639065970_Z0_T0_merged.tif:2,54.87,5226.668,1932,1686,20195,286785.611,4663,6402668,2,1284.915,,,3941.753,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX1869,str-44,L3,NGM,20211209_PHX1869_str44-t2A-mNG_TKR01_L3 - 2.Project Maximum Z_XY1639066085_Z0_T0_merged.tif:2,23.919,2684.506,1929,1611,4754,64209.893,2718,1433526,2,1259.653,,,1424.853,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX1869,str-44,L3,NGM,20211209_PHX1869_str44-t2A-mNG_TKR01_L3 - 2.Project Maximum Z_XY1639066085_Z0_T0_merged.tif:2,31.802,3807.776,4462,1757,6082,121094.975,3947,2703521,2,1259.653,,,2548.123,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX1869,str-44,L3,NGM,20211209_PHX1869_str44-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639066170_Z0_T0_merged.tif:2,65.082,5136.343,2038,1700,20050,334284.348,4961,7463107,2,1276.345,,,3859.998,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX1869,str-44,L3,NGM,20211209_PHX1869_str44-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639066170_Z0_T0_merged.tif:2,46.897,3736.562,3270,1744,9983,175232.72,3695,3912180,2,1276.345,,,2460.217,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX1869,str-44,L3,NGM,20211209_PHX1869_str44-t2A-mNG_TKR01_L3 - 4.Project Maximum Z_XY1639066324_Z0_T0_merged.tif:2,41.88,2615.31,1758,1562,5207,109529.52,2580,2445315,2,1320.747,,,1294.563,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX1869,str-44,L3,NGM,20211209_PHX1869_str44-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639066445_Z0_T0_merged.tif:2,52.988,4483.642,1892,1671,14974,237581.165,4069,5304148,2,1251.331,,,3232.311,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX1869,str-44,L3,NGM,20211209_PHX1869_str44-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639066445_Z0_T0_merged.tif:2,39.685,3481.404,2159,1713,16981,138160.701,3143,3084524,2,1251.331,,,2230.073,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX1869,str-44,L3,NGM,20211209_PHX1869_str44-t2A-mNG_TKR01_L3 - 6.Project Maximum Z_XY1639066565_Z0_T0_merged.tif:2,31.936,3884.063,2442,1655,12322,124042.978,3874,2769337,2,1275.181,,,2608.882,,,,,,,,,,,,,,,,,,,,,,
20211209,PHX1869,str-44,L3,NGM,20211209_PHX1869_str44-t2A-mNG_TKR01_L3 - 6.Project Maximum Z_XY1639066565_Z0_T0_merged.tif:2,30.19,3006.221,2453,1744,5177,90756.384,2954,2026193,2,1275.181,,,1731.04,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX1869,str-44,L3,NGM,20211214_PHX1869_str44-t2A-mNG_TKR01_L3 - 1.Project Maximum Z_XY1639506576_Z0_T0_merged.tif:2,44.12,4013.37,2202,1835,7086,177068.682,4045,3953169,2,1330.759,,,2682.611,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX1869,str-44,L3,NGM,20211214_PHX1869_str44-t2A-mNG_TKR01_L3 - 2.Project Maximum Z_XY1639506659_Z0_T0_merged.tif:2,57.512,3152.162,3551,1571,8880,181288.363,3055,4047376,2,1260.77,,,1891.392,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX1869,str-44,L3,NGM,20211214_PHX1869_str44-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639506819_Z0_T0_merged.tif:2,39.685,2390.252,2297,1645,3656,94857.949,2392,2117763,2,1346.446,,,1043.806,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX1869,str-44,L3,NGM,20211214_PHX1869_str44-t2A-mNG_TKR01_L3 - 4.Project Maximum Z_XY1639506930_Z0_T0_merged.tif:2,27.726,2546.231,2398,1865,4434,70596.769,2466,1576117,2,1420.281,,,1125.95,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX1869,str-44,L3,NGM,20211214_PHX1869_str44-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639507019_Z0_T0_merged.tif:2,63.111,4219.266,2215,1675,15451,266283.519,3554,5944946,2,1323.243,,,2896.023,,,,,,,,,,,,,,,,,,,,,,
20211214,PHX1869,str-44,L3,NGM,20211214_PHX1869_str44-t2A-mNG_TKR01_L3 - 6.Project Maximum Z_XY1639507152_Z0_T0_merged.tif:2,28.443,2215.616,1988,1424,3660,63017.989,2215,1406916,2,1311.235,,,904.381,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX1869,str-44,L3,NGM,20211217_PHX1869_str44-t2A-mNG_TKR01_L3.Project Maximum Z_XY1639757569_Z0_T0_merged.tif:2,40.626,4280.388,3565,1848,7730,173894.885,4080,3882312,2,1294.362,,,2986.026,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX1869,str-44,L3,NGM,20211217_PHX1869_str44-t2A-mNG_TKR01_L3.Project Maximum Z_XY1639757569_Z0_T0_merged.tif:2,32.16,2437.721,2444,1829,3134,78397.984,2444,1750284,2,1294.362,,,1143.359,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX1869,str-44,L3,NGM,20211217_PHX1869_str44-t2A-mNG_TKR01_L3 - 1.Project Maximum Z_XY1639757649_Z0_T0_merged.tif:2,56.303,2718.068,2214,1572,4658,153035.447,2722,3416612,2,1299.683,,,1418.385,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX1869,str-44,L3,NGM,20211217_PHX1869_str44-t2A-mNG_TKR01_L3 - 2.Project Maximum Z_XY1639757724_Z0_T0_merged.tif:2,41.387,5703.948,3621,2146,15930,236071.689,5205,5270448,2,1272.775,,,4431.173,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX1869,str-44,L3,NGM,20211217_PHX1869_str44-t2A-mNG_TKR01_L3 - 2.Project Maximum Z_XY1639757724_Z0_T0_merged.tif:2,50.077,4811.064,2359,1671,13835,240923.602,4565,5378770,2,1272.775,,,3538.289,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX1869,str-44,L3,NGM,20211217_PHX1869_str44-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639757802_Z0_T0_merged.tif:2,20.515,3665.869,4611,1656,8316,75203.628,3952,1678968,2,1321.029,,,2344.84,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX1869,str-44,L3,NGM,20211217_PHX1869_str44-t2A-mNG_TKR01_L3 - 3.Project Maximum Z_XY1639757802_Z0_T0_merged.tif:2,34.937,4279.963,4566,1912,11605,149530.909,4260,3338371,2,1321.029,,,2958.934,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX1869,str-44,L3,NGM,20211217_PHX1869_str44-t2A-mNG_TKR01_L3 - 4.Project Maximum Z_XY1639757875_Z0_T0_merged.tif:2,30.369,2812.407,1787,1613,4716,85409.121,2803,1906812,2,1331.583,,,1480.824,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX1869,str-44,L3,NGM,20211217_PHX1869_str44-t2A-mNG_TKR01_L3 - 4.Project Maximum Z_XY1639757875_Z0_T0_merged.tif:2,30.548,3008.026,2588,1679,7974,91888.76,2696,2051474,2,1331.583,,,1676.443,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX1869,str-44,L3,NGM,20211217_PHX1869_str44-t2A-mNG_TKR01_L3 - 5.Project Maximum Z_XY1639757949_Z0_T0_merged.tif:2,44.209,3798.473,4842,1775,9460,167927.796,3797,3749093,2,1340.441,,,2458.032,,,,,,,,,,,,,,,,,,,,,,
20211217,PHX1869,str-44,L3,NGM,20211217_PHX1869_str44-t2A-mNG_TKR01_L3 - 6.Project Maximum Z_XY1639758062_Z0_T0_merged.tif:2,26.83,2883.985,2159,1642,5608,77377.767,2705,1727507,2,1266.592,,,1617.393,,,,,,,,,,,,,,,,,,,,,,
